iter	Passed	Remaining
0	19	19181
1	33	16871
2	45	15195
3	59	14937
4	72	14476
5	87	14467
6	99	14129
7	111	13883
8	125	13776
9	138	13754
10	151	13607
11	166	13702
12	180	13720
13	192	13562
14	204	13423
15	216	13287
16	230	13313
17	243	13267
18	259	13402
19	273	13414
20	288	13448
21	304	13534
22	319	13572
23	332	13532
24	347	13543
25	362	13565
26	375	13543
27	389	13519
28	402	13466
29	413	13371
30	427	13362
31	438	13279
32	454	13305
33	468	13317
34	486	13412
35	504	13500
36	519	13517
37	531	13467
38	545	13439
39	557	13372
40	569	13317
41	582	13283
42	597	13306
43	610	13268
44	624	13259
45	645	13397
46	667	13538
47	684	13569
48	698	13547
49	712	13546
50	725	13492
51	737	13447
52	753	13455
53	770	13503
54	786	13506
55	799	13470
56	812	13444
57	825	13414
58	837	13351
59	849	13302
60	859	13235
61	871	13187
62	883	13144
63	896	13116
64	909	13080
65	922	13060
66	934	13016
67	946	12977
68	957	12913
69	969	12882
70	982	12855
71	994	12822
72	1006	12786
73	1018	12741
74	1030	12707
75	1041	12666
76	1053	12622
77	1064	12579
78	1075	12544
79	1089	12523
80	1102	12510
81	1115	12488
82	1127	12451
83	1139	12424
84	1154	12428
85	1171	12455
86	1185	12443
87	1197	12408
88	1221	12504
89	1235	12491
90	1252	12509
91	1282	12654
92	1302	12701
93	1326	12785
94	1347	12835
95	1366	12863
96	1383	12880
97	1404	12931
98	1429	13012
99	1446	13022
100	1462	13017
101	1474	12980
102	1486	12941
103	1499	12919
104	1511	12885
105	1522	12844
106	1535	12813
107	1551	12811
108	1562	12773
109	1572	12725
110	1584	12690
111	1594	12644
112	1607	12619
113	1621	12599
114	1631	12552
115	1642	12519
116	1655	12495
117	1668	12471
118	1683	12463
119	1700	12470
120	1716	12472
121	1731	12464
122	1747	12459
123	1762	12449
124	1773	12415
125	1785	12383
126	1798	12363
127	1811	12343
128	1823	12312
129	1834	12279
130	1847	12258
131	1858	12220
132	1870	12190
133	1881	12161
134	1892	12128
135	1909	12130
136	1919	12093
137	1931	12062
138	1941	12028
139	1952	11996
140	1964	11965
141	1977	11950
142	1989	11921
143	2008	11936
144	2020	11914
145	2031	11882
146	2042	11853
147	2056	11836
148	2065	11799
149	2078	11777
150	2091	11757
151	2107	11756
152	2117	11724
153	2129	11695
154	2143	11686
155	2155	11663
156	2167	11637
157	2178	11607
158	2188	11575
159	2200	11552
160	2213	11533
161	2225	11512
162	2236	11482
163	2247	11456
164	2257	11426
165	2268	11397
166	2279	11372
167	2291	11348
168	2304	11331
169	2315	11303
170	2325	11275
171	2335	11243
172	2346	11216
173	2357	11192
174	2369	11168
175	2380	11144
176	2390	11115
177	2404	11104
178	2418	11091
