iter	MultiRMSE
132	2.234210946
133	2.219119708
134	2.204204153
135	2.189346236
136	2.170883798
137	2.155086289
138	2.130539695
139	2.111223809
140	2.094205571
141	2.079923166
142	2.065783872
143	2.056050179
144	2.040863517
145	2.028927752
146	2.015011322
147	2.005550224
148	1.99209989
149	1.974335786
150	1.958482228
151	1.942534682
152	1.925711193
153	1.907213205
154	1.894754021
155	1.883081467
156	1.874101031
157	1.858579335
158	1.844113998
159	1.836686353
160	1.831799062
161	1.816541923
162	1.805056012
163	1.798854878
164	1.787504054
165	1.779795351
166	1.773870106
167	1.764598458
168	1.752393499
169	1.741619821
170	1.727638579
171	1.72316397
172	1.70845812
173	1.699140472
174	1.690447072
175	1.684103194
176	1.669112963
177	1.65644485
178	1.643669469
179	1.632644226
180	1.624505007
181	1.616960398
182	1.6046073
183	1.592048164
184	1.58454533
185	1.575557239
186	1.570058498
187	1.561252283
188	1.552214363
189	1.544708802
190	1.53557006
191	1.525643649
192	1.51709722
193	1.504963286
194	1.495203854
195	1.484900945
196	1.473638148
197	1.464279327
198	1.452199683
199	1.43975857
200	1.429198193
201	1.4238546
202	1.420470785
203	1.416698565
204	1.41013605
205	1.401358717
206	1.394155938
207	1.385658125
208	1.380124693
209	1.373243177
210	1.366181552
211	1.358612804
212	1.351507928
213	1.343684021
214	1.3371162
215	1.32947551
216	1.320663364
217	1.313841721
218	1.306623606
219	1.29971259
220	1.291163877
221	1.285108321
222	1.279900224
223	1.271815625
224	1.267333653
225	1.25847459
226	1.253636486
227	1.248996453
228	1.244916421
229	1.238621387
230	1.231594952
231	1.221485412
232	1.215118757
233	1.21084376
234	1.205584028
235	1.198938328
236	1.19518283
237	1.187833849
238	1.18092724
239	1.17326019
240	1.167423542
241	1.163170457
242	1.158757232
243	1.150428268
244	1.144405368
245	1.138479144
246	1.134522756
247	1.129686276
248	1.126914528
249	1.121128233
250	1.116452025
251	1.106546197
252	1.099940091
253	1.094326082
254	1.088905482
255	1.083114084
256	1.08000751
257	1.072573445
258	1.066246456
259	1.062399222
260	1.056556781
261	1.053064559
262	1.048700501
263	1.045653548
264	1.040168572
265	1.03738496
266	1.03414547
267	1.032275934
268	1.025760067
269	1.022859696
270	1.019485512
271	1.015384972
272	1.009477171
273	1.00489629
274	1.000627135
275	0.9959585674
276	0.9933568789
277	0.989227587
278	0.9848075308
279	0.9795987108
280	0.9761869534
281	0.9708099293
282	0.9672226329
283	0.963323671
284	0.9590341643
285	0.9554022324
286	0.9471908385
287	0.9404930167
288	0.9382264213
289	0.934634058
290	0.929190618
291	0.9265292149
292	0.9242448684
293	0.9201923612
294	0.9164998427
295	0.9136485157
296	0.9097354177
297	0.9073953979
298	0.9023447321
299	0.8977131352
300	0.8930097718
301	0.8887351797
302	0.8860140767
303	0.8837103384
304	0.8805781113
305	0.8761804535
306	0.8722643836
307	0.8697867092
308	0.8677353532
309	0.8638382002
310	0.8600163557
311	0.8556500214
312	0.8517282986
313	0.8490725291
314	0.8443941742
315	0.8407600117
316	0.8372452563
317	0.8328777369
318	0.8294001555
319	0.8241604912
320	0.8195411309
321	0.8154445984
322	0.8121910202
323	0.8091710404
324	0.8060063975
325	0.8025814316
326	0.8000639399
327	0.7968114116
328	0.7939537156
329	0.7901778136
330	0.7853485135
331	0.7814191351
332	0.7786951353
333	0.7753497385
334	0.7733671361
335	0.769481797
336	0.7679735507
337	0.7650645133
338	0.7617100051
339	0.7597419113
340	0.7573515602
341	0.7556635355
342	0.7533163688
343	0.7507927392
344	0.7484867008
345	0.7462050747
346	0.7429004264
347	0.7395057347
348	0.736952223
349	0.7334986598
350	0.7315777633
351	0.729105534
352	0.7259074274
353	0.7231627635
354	0.7214292763
355	0.7175627476
356	0.7147812565
357	0.7112875758
358	0.7083647607
359	0.7046776925
360	0.7026878588
361	0.6990697666
362	0.697264254
363	0.6953251527
364	0.6923250035
365	0.6901706497
366	0.6876294723
367	0.6850647258
368	0.681477242
369	0.6788288568
370	0.6761488024
371	0.6737556036
372	0.6725474799
373	0.6698761178
374	0.6670380078
375	0.6641883128
376	0.661492513
377	0.6596925518
378	0.6579612682
379	0.6556160471
380	0.6532777553
381	0.6506243274
382	0.6488144745
383	0.646484042
384	0.6439785597
385	0.6417417851
386	0.6405788826
387	0.6384291325
388	0.6364787122
389	0.6347777115
390	0.6319913315
391	0.6305347792
392	0.6270618154
393	0.625429361
394	0.6233274699
395	0.6209571763
396	0.6196710071
397	0.6187075455
398	0.6157566207
399	0.613956541
400	0.6116862687
401	0.6090704534
402	0.60666749
403	0.6052886683
404	0.6029579471
405	0.6012035718
406	0.5988820894
407	0.5975978257
408	0.5962126931
409	0.594949069
410	0.5940810148
411	0.5921687619
412	0.5901985579
413	0.5883807682
414	0.5864917663
415	0.5841142312
416	0.5830368697
417	0.5818514386
418	0.580504118
419	0.5787159354
420	0.5779732201
421	0.5766869539
422	0.5746190368
423	0.5733595183
424	0.5719938992
425	0.5704160792
426	0.5692971015
427	0.5680429263
428	0.5666287606
429	0.5657570649
430	0.564307826
431	0.5634112746
432	0.5608099969
433	0.5588847136
434	0.5569515014
435	0.5557127936
436	0.554114262
437	0.552503743
438	0.5509543755
439	0.5494992754
440	0.5479091467
441	0.5470297423
442	0.5449807459
443	0.5437604845
444	0.542197452
445	0.5412696123
446	0.5398567159
447	0.5389427054
448	0.5374467696
449	0.5365031178
450	0.5355190536
451	0.5332558806
452	0.5319689953
453	0.5300844479
454	0.5289261781
455	0.5273556121
456	0.5243701096
457	0.5230685825
458	0.5217108194
459	0.5204618811
460	0.5188641798
461	0.5177219485
462	0.516254785
463	0.5153659318
464	0.5143135891
465	0.5133101528
466	0.5121039463
467	0.5099316025
468	0.5083637767
469	0.5070933439
470	0.5061585394
471	0.5050359657
472	0.5034590288
473	0.5022885171
474	0.5010363621
475	0.499922318
476	0.4990397265
477	0.4979220393
478	0.4969749972
479	0.4954514616
480	0.4944716449
481	0.4929993235
482	0.4916142876
483	0.4901254152
484	0.4890828223
485	0.4882151841
486	0.4875052172
487	0.4862067815
488	0.4849226282
489	0.48355439
490	0.4827152951
491	0.4818614879
492	0.4799883284
493	0.4788619419
494	0.4775202924
495	0.4766557244
496	0.4759295728
497	0.4750114478
498	0.4740638131
499	0.4729561947
500	0.471217697
501	0.4693872871
502	0.4685589005
503	0.4677485785
504	0.4664634394
505	0.4654921261
506	0.4645873533
507	0.4635164813
508	0.4624700998
509	0.4615101281
510	0.4599049795
511	0.4590991671
512	0.4582296728
513	0.4569933792
514	0.4552598971
515	0.4546305811
516	0.4537754461
517	0.4529167407
518	0.4522087506
519	0.4510866713
520	0.4498454643
521	0.4488568871
522	0.4481219781
523	0.4467879452
524	0.4460093393
525	0.445226302
526	0.4441778917
527	0.4433095784
528	0.4426122146
529	0.4418911726
530	0.4408966136
531	0.4397269572
532	0.4389818864
533	0.4384624949
534	0.4376378709
535	0.4364181868
536	0.4357668716
537	0.4348535799
538	0.4342022809
539	0.4333410427
540	0.4323590295
541	0.431166617
542	0.4303702131
543	0.4296844562
544	0.4290926832
545	0.4284784714
546	0.4274057068
547	0.4260559415
548	0.4248862192
549	0.4243452861
550	0.4236993077
551	0.4227126565
552	0.4218540649
553	0.4210244909
554	0.4202362687
555	0.4192858683
556	0.4187318232
557	0.4178873575
558	0.416795397
559	0.4161573779
560	0.4157064792
561	0.4146053351
562	0.4138648864
563	0.4130760283
564	0.4122770841
565	0.4116694279
566	0.4109970343
567	0.4105406136
568	0.4098495612
569	0.4086004046
570	0.4074931585
571	0.4069829996
572	0.406322376
573	0.405880395
574	0.4049249656
575	0.4042814847
576	0.4038589644
577	0.4027871272
578	0.4017054092
579	0.4005920962
580	0.3998648568
581	0.3989551876
582	0.3981946792
583	0.3974030099
584	0.3967830134
585	0.3959579817
586	0.3952861479
587	0.3947433442
588	0.3941873436
589	0.3938517464
590	0.3933714132
591	0.3922376375
592	0.3912615766
593	0.3907452373
594	0.3899753958
595	0.3890069868
596	0.3882335912
597	0.3874968259
598	0.3868685642
599	0.3861088865
600	0.385143567
601	0.3846240843
602	0.3841784575
603	0.3831576578
604	0.3826659145
605	0.3819482278
606	0.3813540604
607	0.3804728345
608	0.3796854908
609	0.3792012299
610	0.3786551767
611	0.3782097845
612	0.3778143415
613	0.3774560511
614	0.3768388732
615	0.3764590602
616	0.3759064985
617	0.3752438444
618	0.3742297784
619	0.3735555153
620	0.3731359701
621	0.3725643436
622	0.3718995995
623	0.3714703919
624	0.3708493547
625	0.3701900255
626	0.3696851985
627	0.3688711352
628	0.3683700572
629	0.3677730019
630	0.3673502491
631	0.3667873824
632	0.3660304906
633	0.3655937828
634	0.3651463104
635	0.3645852297
636	0.3640804712
637	0.3632540101
638	0.3624355268
639	0.3619755422
640	0.3611851618
641	0.3604728127
642	0.3600456735
643	0.3594807774
644	0.3588777626
645	0.3579460956
646	0.3574889075
647	0.3564999233
648	0.3558713461
649	0.3553259611
650	0.3543992293
651	0.3535907663
652	0.352897615
653	0.3522177716
654	0.3516588421
655	0.3510521933
656	0.3503790543
657	0.3497034613
658	0.3491083428
659	0.3481695824
660	0.3476005022
661	0.3472039877
662	0.346332611
663	0.3457960735
664	0.3454139373
665	0.3449987474
666	0.3444404699
667	0.3436310318
668	0.3429891425
669	0.3427018178
670	0.3422157638
671	0.3414061113
672	0.3408240363
673	0.3403203299
674	0.3395700892
675	0.338751967
676	0.338321305
677	0.3376793164
678	0.3371049271
679	0.3366796315
680	0.3358902376
681	0.3352688509
682	0.334868291
683	0.3344797981
684	0.3340485417
685	0.3335521637
686	0.3330396232
687	0.3326195107
688	0.3322486936
689	0.3317804865
690	0.3312760727
691	0.3307492536
692	0.3304685538
693	0.3299896535
694	0.3291725975
695	0.3286204638
696	0.3281288249
697	0.3276792247
698	0.3271811786
699	0.3267578017
700	0.3258818477
701	0.3254080052
702	0.3245970739
703	0.3241096939
704	0.3237342617
705	0.3232427637
706	0.3227519275
707	0.3221186934
708	0.3212926989
709	0.3207927317
710	0.3202643797
711	0.3196671489
712	0.319190291
713	0.3186949867
714	0.3182862712
715	0.3179051347
716	0.3174879618
717	0.3169618475
718	0.3164896992
719	0.3158784058
720	0.3153494962
721	0.314988142
722	0.3144711269
723	0.3140728775
724	0.3133497321
725	0.3131176634
726	0.3126323885
727	0.3120820872
728	0.3116340477
729	0.3112837079
730	0.310782916
731	0.3103499031
732	0.3098409278
733	0.309509818
734	0.3092554379
735	0.3087750855
736	0.3082259555
737	0.307897396
738	0.3074371797
739	0.3068912606
740	0.3063007888
741	0.305833363
742	0.3053658774
743	0.3048667633
744	0.3046132764
745	0.3041808716
746	0.303708976
747	0.3031836569
748	0.3025330697
749	0.3022089322
750	0.3018387267
751	0.3014836812
752	0.3011116333
753	0.300711919
754	0.3004495009
755	0.2998948961
756	0.299610492
757	0.2992074031
758	0.2987430954
759	0.2983527176
760	0.2979999361
761	0.2975318536
762	0.2972682655
763	0.2970303197
764	0.2966759082
765	0.296444521
766	0.2960782821
767	0.2955010013
768	0.2950369488
769	0.2947966702
770	0.2939437891
771	0.2934114103
772	0.2930919337
773	0.2926522114
774	0.2921463651
775	0.2916316524
776	0.2913380267
777	0.291049538
778	0.2907070043
779	0.2902746037
780	0.2899187339
781	0.2895389411
782	0.2891605272
783	0.2887428356
784	0.2882907126
785	0.2877301632
786	0.2873742486
787	0.2870778946
788	0.2867161031
789	0.2863701726
790	0.2858951894
791	0.2855111686
792	0.2850235894
793	0.2847577382
794	0.2844926461
795	0.2842853805
796	0.2839742692
797	0.2831778406
798	0.2828583072
799	0.2823366978
800	0.2820981549
801	0.2817174888
802	0.2812621348
803	0.2809766918
804	0.2804998094
805	0.2801913513
806	0.2797172738
807	0.2793679977
808	0.2787086062
809	0.2783779785
810	0.2779633941
811	0.2777220583
812	0.277359787
813	0.276810121
814	0.2765681739
815	0.2762821866
816	0.2760518703
817	0.2755566671
818	0.2748873674
819	0.2745484505
820	0.2742088186
821	0.2740684395
822	0.2737335032
823	0.2734519112
824	0.2732664411
825	0.2729108931
826	0.2726860996
827	0.2724359648
828	0.2720956245
829	0.2718427192
830	0.2714677636
831	0.2710217603
832	0.2705873301
833	0.2700941264
834	0.2698019132
835	0.2693316674
836	0.2690179134
837	0.2687225514
838	0.2685002012
839	0.2681648846
840	0.2678583205
841	0.2673627803
842	0.2668953213
843	0.2666852359
844	0.2664992598
845	0.2659718997
846	0.2656541048
847	0.265527198
848	0.2652887837
849	0.2650312263
850	0.2648941145
851	0.2646718003
852	0.2643997828
853	0.2642312663
854	0.2639370351
855	0.2636937578
856	0.2634370538
857	0.2632221656
858	0.2628348095
859	0.2626370707
860	0.2623655058
861	0.2618535255
862	0.2617066987
863	0.2615695426
864	0.2612105503
865	0.2609516038
866	0.2605813472
867	0.2601495999
868	0.2596610475
869	0.2592305468
870	0.2589008925
871	0.2586477904
872	0.2584534286
873	0.2581567005
874	0.2578611568
875	0.2575424385
876	0.2572614293
877	0.2569118185
878	0.2567152599
879	0.2563541862
880	0.2559161984
881	0.2557105685
882	0.2554915493
883	0.2551660792
884	0.2548008731
885	0.254396393
886	0.2541931394
887	0.253978179
888	0.2537863058
889	0.253420902
890	0.2531464121
891	0.2527213089
892	0.2524664268
893	0.2522386824
894	0.2519531532
895	0.2516093798
896	0.2513792777
897	0.2509248374
898	0.2506413836
899	0.2502549308
900	0.2498588682
901	0.2496134785
902	0.2492032962
903	0.2487463267
904	0.248397884
905	0.248151318
906	0.2479311827
907	0.2476059675
908	0.2474158632
909	0.2472192774
910	0.2467613599
911	0.2466418493
912	0.2462732736
913	0.2460892461
914	0.2457578349
915	0.2455166854
916	0.2453314698
917	0.2451089845
918	0.244862925
919	0.2446052964
920	0.244347499
921	0.2439715758
922	0.2437792179
923	0.2435054425
924	0.2433682968
925	0.2431145767
926	0.2428551195
927	0.2425965608
928	0.242315031
929	0.2421705704
930	0.2420175267
931	0.2417654618
932	0.2415035853
933	0.2412510441
934	0.2410051346
935	0.2408001052
936	0.2404480949
937	0.2402147709
938	0.2399643011
939	0.2396792177
940	0.2394716997
941	0.2393092415
942	0.2390729003
943	0.2389247722
944	0.238659597
945	0.2383971606
946	0.2381950574
947	0.2379127259
948	0.2376450187
949	0.2371784028
950	0.2370303166
951	0.236770617
952	0.2364799212
953	0.2362486823
954	0.2361007475
955	0.2358438091
956	0.2355540572
957	0.235396095
958	0.2350249445
959	0.2349161441
960	0.2344611611
961	0.2342766772
962	0.234074629
963	0.2339358607
964	0.2337780524
965	0.2335940274
966	0.2332519707
967	0.2330380714
968	0.232893425
969	0.2325863646
970	0.2323989723
971	0.2321730752
972	0.2320288338
973	0.2317864061
974	0.2315704558
975	0.2310098413
976	0.2307641326
977	0.2304459477
978	0.2302615136
979	0.2300285898
980	0.2297032573
981	0.2294571672
982	0.2293555298
983	0.2291930701
984	0.22895402
985	0.2285998413
986	0.2283123481
987	0.2279345216
988	0.2276628924
989	0.2272764995
990	0.2270943546
991	0.226833926
992	0.2264658227
993	0.2263245687
994	0.2260758548
995	0.2259055009
996	0.2256163633
997	0.2253041524
998	0.2250257062
999	0.2247084863
