iter	Passed	Remaining
0	27	26999
1	39	19946
2	53	17667
3	64	16108
4	76	15322
5	88	14741
6	101	14390
7	114	14149
8	127	13994
9	137	13612
10	150	13506
11	161	13336
12	173	13206
13	186	13143
14	198	13023
15	212	13075
16	228	13232
17	244	13341
18	257	13304
19	270	13238
20	282	13164
21	294	13093
22	306	13033
23	318	12945
24	329	12831
25	340	12744
26	352	12685
27	364	12656
28	375	12565
29	388	12566
30	400	12531
31	412	12475
32	424	12427
33	435	12379
34	449	12401
35	465	12462
36	480	12514
37	496	12577
38	507	12507
39	518	12443
40	531	12433
41	541	12349
42	553	12308
43	565	12280
44	577	12256
45	586	12170
46	599	12155
47	611	12130
48	621	12065
49	633	12033
50	644	11993
51	658	12008
52	671	11990
53	681	11946
54	693	11911
55	709	11963
56	725	12007
57	740	12025
58	751	11985
59	762	11940
60	773	11908
61	785	11877
62	796	11845
63	808	11819
64	819	11790
65	832	11779
66	845	11774
67	857	11758
68	867	11711
69	879	11689
70	891	11658
71	901	11617
72	911	11577
73	924	11563
74	936	11549
75	951	11571
76	969	11616
77	983	11625
78	995	11609
79	1007	11590
80	1019	11572
81	1031	11553
82	1042	11522
83	1054	11496
84	1065	11470
85	1077	11456
86	1089	11429
87	1099	11394
88	1111	11376
89	1123	11355
90	1135	11341
91	1150	11356
92	1161	11324
93	1171	11290
94	1182	11269
95	1201	11311
96	1220	11358
97	1236	11384
98	1247	11357
99	1258	11323
100	1269	11302
101	1279	11267
102	1290	11242
103	1301	11216
104	1312	11184
105	1325	11178
106	1337	11163
107	1349	11149
108	1360	11125
109	1371	11094
110	1381	11066
111	1393	11051
112	1403	11016
113	1414	10991
114	1425	10967
115	1437	10958
116	1452	10962
117	1467	10968
118	1482	10976
119	1494	10960
120	1506	10944
121	1518	10928
122	1528	10899
123	1540	10879
124	1551	10863
125	1562	10838
126	1573	10813
127	1583	10787
128	1594	10767
129	1606	10750
130	1616	10724
131	1627	10700
132	1638	10678
133	1650	10667
134	1662	10652
135	1675	10644
136	1686	10621
