iter	Passed	Remaining
0	13	13250
1	24	12293
2	37	12335
3	49	12238
4	61	12271
5	72	12056
6	81	11576
7	91	11364
8	104	11520
9	115	11441
10	127	11434
11	138	11401
12	146	11139
13	154	10900
14	163	10740
15	174	10761
16	183	10614
17	190	10390
18	197	10214
19	206	10118
20	215	10041
21	226	10060
22	234	9979
23	243	9913
24	252	9836
25	260	9759
26	270	9763
27	280	9751
28	291	9745
29	299	9693
30	307	9604
31	316	9583
32	324	9521
33	333	9486
34	341	9405
35	348	9342
36	356	9284
37	367	9293
38	374	9235
39	382	9189
40	392	9175
41	401	9156
42	408	9098
43	416	9059
44	424	9010
45	432	8960
46	441	8954
47	450	8938
48	458	8895
49	466	8854
50	474	8837
51	484	8837
52	492	8794
53	506	8869
54	520	8946
55	533	8986
56	544	9014
57	553	8992
58	561	8948
59	569	8926
60	578	8908
61	586	8880
62	597	8880
63	603	8832
64	611	8792
65	620	8784
66	630	8785
67	640	8774
68	649	8763
69	657	8741
70	666	8722
71	675	8704
72	683	8682
73	690	8646
74	699	8626
75	706	8593
76	715	8572
77	724	8560
78	733	8553
79	740	8520
80	750	8509
81	761	8520
82	771	8523
83	784	8549
84	797	8582
85	808	8587
86	815	8554
87	823	8537
88	831	8507
89	838	8477
90	846	8451
91	854	8433
92	862	8416
93	870	8392
94	880	8383
95	887	8361
96	896	8345
97	904	8327
98	914	8320
99	924	8323
100	934	8314
101	940	8280
102	949	8266
103	958	8257
104	966	8242
105	977	8241
106	986	8230
107	995	8221
108	1005	8217
109	1015	8219
110	1029	8242
111	1044	8278
112	1055	8286
113	1063	8264
114	1071	8242
115	1077	8211
116	1085	8195
117	1094	8179
118	1104	8175
119	1113	8163
120	1121	8150
121	1130	8136
122	1140	8129
123	1148	8111
124	1156	8096
125	1166	8089
126	1175	8078
127	1182	8058
128	1190	8039
129	1210	8103
130	1220	8094
131	1241	8162
132	1252	8162
133	1271	8215
134	1283	8224
135	1298	8251
136	1322	8327
137	1337	8356
138	1347	8348
139	1358	8347
140	1369	8345
141	1381	8347
142	1392	8346
143	1405	8356
144	1416	8349
145	1427	8348
146	1436	8333
147	1443	8312
148	1452	8295
