iter	Passed	Remaining
407	6549	9503
408	6574	9499
409	6604	9503
410	6625	9495
411	6651	9492
412	6675	9487
413	6697	9480
414	6724	9479
415	6748	9473
416	6777	9475
417	6805	9475
418	6834	9477
419	6862	9476
420	6883	9467
421	6909	9463
422	6933	9457
423	6955	9448
424	6976	9438
425	6999	9431
426	7022	9423
427	7046	9416
428	7073	9414
429	7103	9416
430	7129	9411
431	7150	9401
432	7174	9394
433	7198	9387
434	7219	9376
435	7246	9374
436	7268	9364
437	7293	9358
438	7315	9347
439	7338	9339
440	7362	9332
441	7384	9322
442	7410	9317
443	7432	9307
444	7454	9297
445	7480	9291
446	7501	9280
447	7523	9270
448	7550	9265
449	7575	9258
450	7599	9250
451	7625	9244
452	7645	9231
453	7665	9219
454	7690	9211
455	7715	9204
456	7739	9196
457	7763	9187
458	7785	9176
459	7809	9167
460	7836	9161
461	7862	9155
462	7891	9152
463	7911	9139
464	7933	9127
465	7954	9115
466	7981	9109
467	8003	9098
468	8027	9089
469	8051	9079
470	8071	9065
471	8101	9062
472	8124	9052
473	8150	9044
474	8170	9030
475	8192	9018
476	8214	9007
477	8236	8994
478	8257	8981
479	8279	8969
480	8296	8952
481	8324	8945
482	8358	8946
483	8379	8933
484	8420	8941
485	8460	8948
486	8482	8935
487	8507	8925
488	8530	8914
489	8551	8900
490	8572	8886
491	8595	8875
492	8615	8859
493	8634	8843
494	8650	8825
495	8669	8809
496	8692	8797
497	8718	8788
498	8750	8785
499	8779	8779
500	8811	8775
501	8839	8769
502	8863	8757
503	8893	8752
504	8920	8743
505	8950	8738
506	8981	8733
507	9000	8717
508	9018	8699
509	9036	8682
510	9054	8664
511	9072	8647
512	9095	8634
513	9114	8618
514	9133	8601
515	9153	8585
516	9170	8567
517	9187	8548
518	9204	8530
519	9221	8512
520	9237	8493
521	9254	8474
522	9272	8456
523	9289	8438
524	9308	8422
525	9335	8412
526	9355	8397
527	9373	8379
528	9392	8362
529	9410	8345
530	9427	8326
531	9444	8308
532	9460	8289
533	9478	8271
534	9495	8253
535	9513	8235
536	9530	8217
537	9546	8198
538	9565	8181
539	9585	8165
540	9604	8149
541	9624	8132
542	9641	8114
543	9659	8097
544	9677	8079
545	9694	8061
546	9713	8044
547	9730	8025
548	9747	8007
549	9766	7990
550	9783	7972
551	9804	7956
552	9824	7941
553	9844	7925
554	9861	7906
555	9878	7888
556	9896	7870
557	9913	7852
558	9931	7835
559	9948	7816
560	9966	7799
561	9985	7782
562	10003	7764
563	10021	7747
564	10039	7729
565	10057	7712
566	10077	7695
567	10099	7681
568	10117	7663
569	10134	7645
570	10152	7627
571	10169	7609
572	10188	7592
573	10205	7574
574	10227	7559
575	10247	7543
576	10261	7523
577	10274	7501
578	10288	7481
579	10302	7460
580	10321	7443
581	10337	7424
582	10354	7406
583	10368	7385
584	10379	7362
585	10393	7342
586	10406	7322
587	10424	7303
588	10436	7282
589	10450	7261
590	10463	7241
591	10477	7221
592	10489	7199
593	10505	7180
594	10520	7160
595	10533	7139
596	10547	7120
597	10563	7101
598	10580	7083
599	10595	7063
600	10608	7042
601	10621	7021
602	10634	7001
603	10649	6982
604	10661	6960
605	10675	6941
606	10689	6920
607	10702	6900
608	10716	6880
609	10728	6859
610	10739	6837
611	10750	6815
612	10765	6796
613	10780	6777
614	10796	6758
615	10815	6741
616	10832	6724
617	10846	6704
618	10860	6684
619	10874	6664
620	10885	6643
621	10897	6622
622	10908	6601
623	10921	6580
624	10934	6560
625	10947	6540
626	10959	6519
627	10972	6499
628	10984	6478
629	10996	6458
630	11011	6439
631	11024	6419
632	11037	6399
633	11053	6381
634	11073	6365
635	11090	6347
636	11105	6328
637	11118	6308
638	11131	6288
639	11144	6268
640	11157	6248
641	11171	6229
642	11182	6208
643	11194	6188
644	11209	6169
645	11220	6148
646	11231	6128
647	11244	6108
648	11256	6087
649	11267	6067
650	11280	6047
651	11294	6028
652	11308	6009
653	11325	5991
654	11341	5974
655	11354	5954
656	11367	5934
657	11384	5917
658	11396	5897
659	11410	5878
660	11423	5858
661	11436	5839
662	11449	5819
663	11461	5799
664	11476	5781
665	11488	5761
666	11501	5742
667	11514	5722
668	11527	5703
669	11539	5683
670	11555	5665
671	11570	5647
672	11587	5629
673	11601	5611
674	11616	5593
675	11627	5573
676	11638	5552
677	11651	5533
678	11662	5513
679	11674	5493
680	11690	5476
681	11702	5456
682	11715	5437
683	11728	5418
684	11740	5398
685	11753	5379
686	11765	5360
687	11779	5341
688	11797	5325
689	11815	5308
690	11833	5291
691	11847	5273
692	11861	5254
693	11875	5236
694	11888	5217
695	11902	5198
696	11914	5179
697	11927	5160
698	11940	5141
699	11952	5122
700	11965	5103
701	11977	5084
702	11989	5065
703	12003	5046
704	12014	5027
705	12027	5008
706	12041	4990
707	12059	4973
708	12076	4956
709	12092	4939
710	12106	4920
711	12118	4901
712	12132	4883
713	12143	4864
714	12156	4845
715	12168	4826
716	12180	4807
717	12195	4789
718	12207	4770
719	12224	4753
720	12237	4735
721	12250	4716
722	12263	4698
723	12276	4679
724	12294	4663
725	12312	4646
726	12328	4629
727	12345	4612
728	12357	4593
729	12369	4575
730	12382	4556
731	12397	4538
732	12412	4521
733	12426	4503
734	12438	4484
735	12449	4465
736	12463	4447
737	12476	4429
738	12488	4410
739	12502	4392
740	12514	4374
741	12527	4355
742	12541	4338
743	12561	4322
744	12576	4304
745	12588	4286
746	12602	4268
747	12614	4249
748	12628	4231
749	12640	4213
750	12652	4194
751	12667	4177
752	12678	4158
753	12693	4141
754	12706	4123
755	12721	4105
756	12733	4087
757	12745	4069
758	12757	4050
759	12772	4033
760	12788	4016
761	12810	4001
762	12826	3984
763	12843	3967
764	12856	3949
765	12868	3931
766	12880	3912
767	12891	3894
768	12904	3876
769	12916	3858
770	12929	3840
771	12941	3822
772	12953	3803
773	12967	3786
774	12978	3767
775	12989	3749
776	13002	3731
777	13015	3713
778	13029	3696
779	13047	3680
780	13066	3663
781	13082	3646
782	13096	3629
783	13109	3611
784	13121	3593
785	13134	3576
786	13147	3558
787	13160	3540
788	13173	3523
789	13186	3505
790	13199	3487
791	13214	3470
792	13225	3452
793	13237	3434
794	13249	3416
795	13260	3398
796	13271	3380
797	13287	3363
798	13304	3346
799	13322	3330
800	13335	3313
801	13345	3294
802	13358	3277
803	13370	3259
804	13385	3242
805	13397	3224
806	13410	3207
807	13425	3190
808	13437	3172
809	13450	3155
810	13461	3137
811	13472	3119
812	13485	3101
813	13496	3084
