iter	MultiRMSE
234	1.181114896
235	1.171909569
236	1.166554695
237	1.161161935
238	1.154241982
239	1.145682502
240	1.139365959
241	1.132285505
242	1.128401542
243	1.12305912
244	1.113747686
245	1.107097761
246	1.100449654
247	1.093311589
248	1.089141207
249	1.084248935
250	1.077168163
251	1.072612218
252	1.06603463
253	1.061218406
254	1.057325139
255	1.052081227
256	1.048472333
257	1.042327672
258	1.039122834
259	1.035919262
260	1.034159697
261	1.029373549
262	1.027030036
263	1.019009326
264	1.013334563
265	1.008686668
266	1.003173748
267	0.9985205276
268	0.9947072426
269	0.991689334
270	0.986562914
271	0.9844597154
272	0.9798578415
273	0.9756804864
274	0.9706608523
275	0.9660671052
276	0.9596755054
277	0.9539858922
278	0.9503239631
279	0.9455843785
280	0.9411858568
281	0.9378154063
282	0.935126802
283	0.9302492868
284	0.9277315863
285	0.9259278628
286	0.9214356071
287	0.9171228185
288	0.9122142262
289	0.9086847795
290	0.9060764195
291	0.901882765
292	0.8980821246
293	0.8946162358
294	0.8927504966
295	0.8898205121
296	0.8868666109
297	0.8822745546
298	0.8778216047
299	0.8735707473
300	0.8697335475
301	0.8654840906
302	0.8625851507
303	0.8592352913
304	0.8548921743
305	0.850991427
306	0.8457935796
307	0.8439179151
308	0.8405865731
309	0.8373559194
310	0.8345007996
311	0.8306524973
312	0.8271330566
313	0.8233895601
314	0.8193111588
315	0.81696444
316	0.8138412019
317	0.8115858325
318	0.8081302142
319	0.8063402269
320	0.8051267165
321	0.8012404232
322	0.7978089443
323	0.7950679555
324	0.7912795017
325	0.788766403
326	0.7861699732
327	0.7826065144
328	0.7801478702
329	0.7773540932
330	0.7750053518
331	0.7719002288
332	0.7700462114
333	0.7672847252
334	0.7640432793
335	0.7615984191
336	0.7586833069
337	0.754769498
338	0.751273395
339	0.7490488195
340	0.7455944568
341	0.7417145228
342	0.7398247785
343	0.7374051434
344	0.7344036258
345	0.7311130976
346	0.7292139656
347	0.7273751079
348	0.7249105165
349	0.7217510205
350	0.7195316174
351	0.7171625611
352	0.7144392381
353	0.7118450656
354	0.7083515043
355	0.7059746617
356	0.7038096016
357	0.7018231346
358	0.6988823025
359	0.6959312021
360	0.6918116095
361	0.6893660619
362	0.687391808
363	0.6851836544
364	0.6827602719
365	0.6794836298
366	0.6779928511
367	0.6757465098
368	0.672652566
369	0.6705012561
370	0.6684015279
371	0.6662218542
372	0.6642704915
373	0.662221441
374	0.6606170048
375	0.6585036059
376	0.657023169
377	0.6550862104
378	0.6526599415
379	0.6498896826
380	0.6472601056
381	0.6449892678
382	0.6427346101
383	0.6409527069
384	0.6389742482
385	0.6370672198
386	0.6344300285
387	0.6324304241
388	0.6306847692
389	0.6285279818
390	0.6255176859
391	0.6238770812
392	0.6216369851
393	0.620227792
394	0.6181917908
395	0.6164113369
396	0.6147147121
397	0.6124185954
398	0.6108090067
399	0.6093858485
400	0.6072424824
401	0.6054355992
402	0.6036237951
403	0.6017596681
404	0.5994885728
405	0.5973811573
406	0.5965358983
407	0.5942460578
408	0.5921797234
409	0.5905901261
410	0.5886774884
411	0.5872430626
412	0.5856804479
413	0.584078315
414	0.5820320986
415	0.5802956218
416	0.5792423149
417	0.577994049
418	0.576834006
419	0.575078647
420	0.5737000146
421	0.5725205325
422	0.5705502954
423	0.5683683788
424	0.5670510446
425	0.5646294223
426	0.5633601563
427	0.5619054527
428	0.5596122534
429	0.5575814453
430	0.5559171631
431	0.5549992357
432	0.5528927518
433	0.5515489919
434	0.5500660776
435	0.5483021846
436	0.5465502607
437	0.5457170712
438	0.5441255142
439	0.5428444601
440	0.5409553368
441	0.5396439039
442	0.5384109206
443	0.5366493152
444	0.5347942642
445	0.5340898502
446	0.5331798729
447	0.5314719001
448	0.5304373643
449	0.5288917677
450	0.528007232
451	0.5261878664
452	0.5247188386
453	0.523232693
454	0.5219685368
455	0.5207565308
456	0.5190924665
457	0.5176319287
458	0.5155813514
459	0.5138520405
460	0.512822158
461	0.5117046495
462	0.5104252509
463	0.5095546498
464	0.5073087988
465	0.5058490095
466	0.5047425889
467	0.5030746985
468	0.5018449058
469	0.5002103523
470	0.4989918158
471	0.4977987968
472	0.4964600781
473	0.4951539166
474	0.4936804109
475	0.4922201085
476	0.491050531
477	0.4900458872
478	0.488942523
479	0.4874824507
480	0.4862213499
481	0.4849887536
482	0.4841786081
483	0.4834039563
484	0.4819403569
485	0.48135171
486	0.4801649026
487	0.478983167
488	0.477998762
489	0.4766409443
490	0.4756492199
491	0.4747628428
492	0.4736071317
493	0.4727818044
494	0.4715838649
495	0.4703023514
496	0.4697342668
497	0.4685548398
498	0.4674454073
499	0.4663847417
500	0.4654139165
501	0.464532763
502	0.4634278677
503	0.4623836173
504	0.4614184292
505	0.4607684132
506	0.4599464324
507	0.4590410964
508	0.4581262691
509	0.457180684
510	0.4558823025
511	0.4552354245
512	0.4542419868
513	0.4532675075
514	0.45234296
515	0.4512426274
516	0.4506653599
517	0.4494018436
518	0.4482521287
519	0.4470347274
520	0.4461539759
521	0.4451965293
522	0.4446029164
523	0.4431908146
524	0.4421608292
525	0.4411725503
526	0.4402375238
527	0.4394534939
528	0.4384666446
529	0.4374895382
530	0.4363944469
531	0.435462144
532	0.4345879687
533	0.4337174508
534	0.4324442194
535	0.4315276588
536	0.4305436518
537	0.4297179358
538	0.4286132784
539	0.4280384095
540	0.4271255889
541	0.4258074302
542	0.4252857114
543	0.4243223001
544	0.42326287
545	0.4224192406
546	0.4214181238
547	0.4206188843
548	0.4200384388
549	0.4190776961
550	0.418650551
551	0.4178836124
552	0.4168283083
553	0.4161286206
554	0.4154648896
555	0.414747069
556	0.4136617059
557	0.413252964
558	0.4124107107
559	0.4117383162
560	0.4110291297
561	0.4104989117
562	0.4099635346
563	0.4090343411
564	0.4081878254
565	0.4071501069
566	0.4064458646
567	0.4057913521
568	0.4048597017
569	0.4042973983
570	0.4037520269
571	0.4030840387
572	0.4025408304
573	0.4020665336
574	0.400725144
575	0.4001626149
576	0.3989751777
577	0.3980893983
578	0.3970733268
579	0.3964660626
580	0.3954269247
581	0.3945910069
582	0.394274937
583	0.3936254168
584	0.3930521503
585	0.392488394
586	0.3915966975
587	0.3906409232
588	0.3900096474
589	0.3892191166
590	0.3886587875
591	0.3878530451
592	0.3872749012
593	0.3866509024
594	0.3860974272
595	0.3854844242
596	0.3849553979
597	0.384401457
598	0.3836837658
599	0.3829148028
600	0.3820739834
601	0.3813733626
602	0.3808530088
603	0.3802005294
604	0.3796826108
605	0.3791077989
606	0.3782010536
607	0.3773885395
608	0.376616391
609	0.3758418834
610	0.375386271
611	0.3746999917
612	0.3740818539
613	0.3733637311
614	0.372621875
615	0.3720093387
616	0.3711866102
617	0.3704453618
618	0.3701083761
619	0.3692561363
620	0.3684747045
621	0.3678120192
622	0.3672417417
623	0.3665659319
624	0.3655952878
625	0.3649910565
626	0.3646368464
627	0.3639776613
628	0.3634441529
629	0.362603763
630	0.361930779
631	0.3614259795
632	0.3606400189
633	0.3600850218
634	0.3592639391
635	0.3587255546
636	0.3582355461
637	0.3578537843
638	0.3571103571
639	0.3566401154
640	0.35612628
641	0.3554927929
642	0.3548023775
643	0.3542073594
644	0.3538031305
645	0.3533120018
646	0.3524125507
647	0.3518013593
648	0.3514169453
649	0.3509615658
650	0.3501153888
651	0.3495386072
652	0.348855848
653	0.3483405945
654	0.3474151758
655	0.3466730102
656	0.3460357419
657	0.345636978
658	0.3449461522
659	0.3443960862
660	0.3439435917
661	0.3434120641
662	0.3429059596
663	0.3423135445
664	0.3416330174
665	0.3412177417
666	0.3404410885
667	0.3399888215
668	0.3394445702
669	0.3390327401
670	0.3387317414
671	0.3380679724
672	0.3374894064
673	0.3371675779
674	0.3367699971
675	0.3364502535
676	0.3361178305
677	0.3355411433
678	0.3351974274
679	0.334513889
680	0.3340772933
681	0.333531723
682	0.3330309486
683	0.3324476494
684	0.3319920215
685	0.3316094475
686	0.33137652
687	0.3310102323
688	0.3307496215
689	0.330374215
690	0.3299128073
691	0.3293585801
692	0.3288140835
693	0.3282886087
694	0.327873547
695	0.3271142503
696	0.326566357
697	0.3258979495
698	0.3252737543
699	0.3246042137
700	0.3241968241
701	0.3236888186
702	0.3231472715
703	0.3227816903
704	0.3225516013
705	0.3222309037
706	0.321705845
707	0.3212633937
708	0.3208624473
709	0.320441025
710	0.3199113291
711	0.3195254679
712	0.3186864853
713	0.3182659551
714	0.3178662772
715	0.3174639141
716	0.3167270695
717	0.3162776506
718	0.3158123086
719	0.3155385746
720	0.3150111933
721	0.3146716633
722	0.3143903338
723	0.3140224172
724	0.3133923153
725	0.31317388
726	0.3126101988
727	0.312173797
728	0.3116879179
729	0.3111638581
730	0.3105639275
731	0.3101593109
732	0.3096438289
733	0.3091816475
734	0.3087677607
735	0.3081815531
736	0.3078269061
737	0.3074964178
738	0.3071230209
739	0.3065446112
740	0.3061401674
741	0.3056888172
742	0.3053202348
743	0.3050690067
744	0.3046017583
745	0.3040554996
746	0.3036631706
747	0.3032221365
748	0.3029700337
749	0.3025025521
750	0.3021839732
751	0.3017801186
752	0.3012987879
753	0.3007715619
754	0.3004353411
755	0.3001438236
756	0.2998410793
757	0.2995763654
758	0.2989743205
759	0.2986487933
760	0.2983140897
761	0.2979643684
762	0.2975183553
763	0.2968441353
764	0.2964055857
765	0.2961040056
766	0.2957738631
767	0.2954043021
768	0.2951489522
769	0.2945393202
770	0.2943033283
771	0.2939684366
772	0.2936895619
773	0.2932190423
774	0.2929743918
775	0.2925091578
776	0.2922678746
777	0.2917674855
778	0.291434839
779	0.2909368249
780	0.2905544813
781	0.2901974734
782	0.2899491269
783	0.2893840584
784	0.2889338717
785	0.2884709355
786	0.2881315101
787	0.2878199477
788	0.2873701855
789	0.287140322
790	0.2868489916
791	0.2865539833
792	0.2861781274
793	0.2857055634
794	0.2854094818
795	0.2849620366
796	0.284527311
797	0.2840203609
798	0.283624958
799	0.2831923247
800	0.2828036752
801	0.2825566259
802	0.2821553514
803	0.2818963263
804	0.2814863684
805	0.2810944273
806	0.2806802735
807	0.2802851274
808	0.2798453031
809	0.2796621827
810	0.2794011132
811	0.2791990049
812	0.2786560727
813	0.2782275377
814	0.2778422304
815	0.2775195423
816	0.2772840446
817	0.2769982627
818	0.2766424065
819	0.2763978376
820	0.2760333338
821	0.2758010748
822	0.2752873752
823	0.2750030797
824	0.2745574726
825	0.2742037323
826	0.2738261189
827	0.2734165035
828	0.2728859498
829	0.2726529278
830	0.272290403
831	0.2719830711
832	0.2716207749
833	0.271220441
834	0.2708352737
835	0.2705703847
836	0.2701226658
837	0.2698060675
838	0.2691897298
839	0.2687986389
840	0.2684649309
841	0.2682758891
842	0.26806768
843	0.2677552443
844	0.2674061934
845	0.2671434308
846	0.266784179
847	0.2665585292
848	0.2663067421
849	0.2661228961
850	0.2657816975
851	0.2654831612
852	0.2651683765
853	0.2649793449
854	0.2646505907
855	0.2643447571
856	0.2640493568
857	0.2638277146
858	0.2633570111
859	0.2628603475
860	0.2625243829
861	0.262211008
862	0.2620179014
863	0.2617362791
864	0.2613791852
865	0.2610657157
866	0.2608027438
867	0.2605583268
868	0.2603270611
869	0.2601401303
870	0.2598574122
871	0.2594767682
872	0.2592236515
873	0.2590402807
874	0.2587326143
875	0.2584369862
876	0.2582009274
877	0.2578917681
878	0.2574488469
879	0.2569888467
880	0.2564470543
881	0.256100539
882	0.2557398156
883	0.2553830636
884	0.2551007026
885	0.2546991384
886	0.2543614829
887	0.2540557106
888	0.2537366702
889	0.2533967073
890	0.2531593658
891	0.25295772
892	0.2527411991
893	0.2524760444
894	0.2521700584
895	0.2518428489
896	0.2514619351
897	0.2512204795
898	0.2510285832
899	0.250833928
900	0.250252442
901	0.2499265287
902	0.2493531178
903	0.2490924898
904	0.2489045285
905	0.2486328392
906	0.2483021731
907	0.2480889645
908	0.2477566741
909	0.2475284553
910	0.2473450147
911	0.2470713322
912	0.2468236919
913	0.2465488423
914	0.2461783216
915	0.2459762798
916	0.2458333188
917	0.2455338189
918	0.2451295528
919	0.2448993614
920	0.2444829376
921	0.2442547346
922	0.2439484271
923	0.2436409009
924	0.243211139
925	0.2428689894
926	0.2425940601
927	0.2422615448
928	0.2420979728
929	0.2416471894
930	0.2414461539
931	0.2412015808
932	0.2407951516
933	0.2406346133
934	0.2404461987
935	0.2401658593
936	0.2400197627
937	0.2397362325
938	0.2394975737
939	0.2392900657
940	0.2391264378
941	0.2388108604
942	0.2384160475
943	0.2381232388
944	0.2379229009
945	0.2377649924
946	0.2375492258
947	0.2371533742
948	0.2368809736
949	0.2366239592
950	0.2361917627
951	0.2359623834
952	0.2357665324
953	0.2353942975
954	0.235056375
955	0.2348444905
956	0.2347060206
957	0.2345038128
958	0.2341903629
959	0.2339118535
960	0.2336776846
961	0.2334314569
962	0.2330828117
963	0.2326936343
964	0.2325514367
965	0.2322633793
966	0.232109832
967	0.2319633776
968	0.2317668633
969	0.2315354696
970	0.2313875763
971	0.231222724
972	0.2310079147
973	0.2308812704
974	0.2306877527
975	0.2305198799
976	0.2301507665
977	0.229908618
978	0.2297008827
979	0.2293678506
980	0.2291889176
981	0.2289640185
982	0.2288038749
983	0.2285813234
984	0.2283246637
985	0.2280069503
986	0.2277968151
987	0.227543937
988	0.2272389781
989	0.2270787173
990	0.2268884753
991	0.2266030214
992	0.2264856358
993	0.2262906902
994	0.2261551745
995	0.2258674181
996	0.2255721333
997	0.2253820014
998	0.2251410373
999	0.2250192329
