iter	Passed	Remaining
0	30	30529
1	43	21907
2	56	18834
3	68	17066
4	82	16320
5	97	16132
6	111	15806
7	126	15688
8	140	15424
9	152	15071
10	164	14750
11	177	14578
12	191	14551
13	206	14508
14	219	14431
15	232	14290
16	245	14176
17	259	14134
18	271	14027
19	284	13922
20	298	13929
21	311	13855
22	323	13759
23	339	13792
24	356	13922
25	373	13979
26	386	13936
27	399	13865
28	413	13828
29	426	13784
30	440	13756
31	453	13722
32	464	13620
33	475	13522
34	488	13462
35	501	13432
36	513	13365
37	524	13272
38	535	13207
39	547	13149
40	559	13081
41	573	13071
42	586	13043
43	603	13110
44	622	13202
45	638	13235
46	650	13190
47	663	13158
48	677	13154
49	690	13118
50	704	13102
51	716	13060
52	728	13014
53	740	12969
54	751	12920
55	764	12889
56	776	12842
57	790	12844
58	803	12818
59	815	12777
60	827	12744
61	843	12762
62	858	12766
63	875	12800
64	888	12779
65	900	12743
66	911	12693
67	924	12669
68	935	12628
69	947	12586
70	958	12540
71	968	12485
72	981	12469
73	996	12475
74	1009	12445
75	1021	12413
76	1032	12377
77	1045	12356
78	1056	12322
79	1070	12306
80	1083	12297
81	1104	12366
82	1120	12382
83	1137	12406
84	1149	12374
85	1161	12344
86	1174	12320
87	1187	12303
88	1199	12274
89	1223	12368
90	1237	12365
91	1251	12350
92	1264	12331
93	1277	12308
94	1291	12300
95	1303	12274
96	1314	12234
97	1326	12212
98	1340	12197
99	1357	12219
100	1374	12236
101	1389	12232
102	1400	12199
103	1413	12178
104	1425	12153
105	1437	12123
106	1449	12094
107	1462	12076
108	1474	12054
109	1486	12028
110	1498	12003
111	1511	11982
112	1523	11960
113	1538	11956
114	1550	11933
115	1563	11917
116	1576	11900
117	1589	11881
118	1603	11873
119	1619	11873
120	1632	11861
121	1643	11830
122	1657	11816
123	1669	11793
124	1680	11764
125	1694	11751
126	1706	11727
127	1718	11706
128	1729	11677
129	1742	11663
130	1754	11638
131	1764	11604
132	1779	11597
133	1793	11590
134	1806	11572
135	1818	11551
136	1836	11566
137	1853	11578
138	1869	11580
139	1882	11562
140	1893	11535
141	1907	11524
142	1919	11503
143	1932	11487
144	1944	11465
145	1956	11445
146	1967	11416
147	1980	11399
148	1991	11373
149	2003	11352
150	2016	11336
151	2029	11320
152	2041	11303
153	2054	11286
154	2068	11274
155	2085	11280
156	2101	11283
157	2116	11277
158	2128	11259
159	2140	11239
160	2153	11220
161	2165	11200
162	2176	11176
163	2188	11155
164	2200	11134
165	2210	11107
166	2222	11083
167	2235	11069
168	2247	11050
169	2259	11033
170	2271	11010
171	2283	10990
172	2296	10975
173	2308	10960
174	2321	10943
175	2340	10956
176	2357	10959
177	2372	10954
178	2386	10946
179	2398	10925
180	2410	10905
181	2421	10884
182	2433	10866
183	2446	10851
184	2458	10829
185	2472	10821
186	2485	10807
187	2498	10789
188	2509	10766
189	2520	10744
190	2530	10719
191	2542	10701
192	2555	10683
193	2566	10663
194	2581	10655
195	2595	10647
196	2613	10651
197	2626	10637
198	2640	10626
199	2652	10608
200	2664	10591
201	2677	10579
202	2690	10562
203	2700	10536
204	2712	10521
205	2725	10503
206	2736	10484
207	2749	10467
208	2761	10452
209	2775	10441
210	2789	10430
211	2801	10412
212	2812	10391
213	2824	10375
214	2840	10371
215	2855	10364
216	2873	10367
217	2884	10346
218	2895	10324
219	2906	10304
220	2918	10289
221	2932	10275
222	2944	10259
223	2956	10241
224	2969	10227
225	2980	10209
226	2992	10190
227	3004	10174
228	3016	10155
229	3028	10140
230	3040	10121
231	3052	10104
232	3064	10086
233	3078	10078
234	3093	10069
235	3111	10071
236	3126	10065
237	3137	10045
238	3149	10028
239	3161	10010
240	3174	9997
241	3185	9978
242	3197	9960
243	3208	9941
244	3220	9924
245	3233	9911
246	3246	9896
247	3258	9881
248	3271	9866
249	3286	9858
250	3298	9843
251	3312	9831
252	3324	9815
253	3339	9809
254	3354	9799
255	3369	9793
256	3383	9780
257	3396	9767
258	3408	9750
259	3420	9734
260	3433	9721
261	3445	9705
262	3457	9689
263	3468	9669
264	3480	9652
265	3493	9640
266	3506	9625
267	3519	9613
268	3530	9593
269	3544	9584
270	3556	9566
271	3568	9550
272	3582	9538
273	3596	9529
274	3614	9527
275	3628	9518
276	3640	9501
277	3651	9483
278	3663	9467
279	3676	9453
280	3687	9435
281	3700	9421
282	3713	9408
283	3725	9393
284	3737	9377
285	3750	9363
286	3762	9347
287	3773	9330
288	3788	9319
289	3799	9301
290	3811	9286
291	3824	9274
292	3842	9272
293	3858	9264
294	3871	9252
295	3884	9239
296	3896	9223
297	3909	9210
298	3921	9193
299	3933	9177
300	3944	9160
301	3955	9142
302	3968	9128
303	3979	9111
304	3991	9095
305	4003	9080
306	4015	9064
307	4027	9049
308	4040	9035
309	4052	9021
310	4064	9004
311	4077	8991
312	4092	8983
313	4107	8973
314	4118	8956
315	4131	8942
316	4142	8926
317	4155	8912
318	4169	8900
319	4183	8889
320	4194	8872
321	4207	8858
322	4219	8843
323	4232	8829
324	4244	8815
325	4257	8801
326	4270	8788
327	4283	8776
328	4296	8762
329	4308	8746
330	4324	8739
331	4340	8733
332	4356	8725
333	4369	8712
334	4380	8695
335	4393	8683
336	4406	8668
337	4418	8653
338	4429	8637
339	4442	8624
340	4455	8610
341	4467	8595
342	4479	8581
343	4492	8567
344	4503	8550
345	4516	8536
346	4528	8521
347	4539	8505
348	4551	8490
349	4565	8479
350	4583	8474
351	4598	8466
352	4612	8453
353	4625	8440
354	4637	8425
355	4649	8411
356	4662	8397
357	4674	8383
358	4686	8367
359	4699	8354
360	4713	8342
361	4726	8330
362	4738	8314
363	4752	8303
364	4766	8292
365	4779	8279
366	4792	8266
367	4805	8252
368	4821	8245
369	4836	8234
370	4852	8226
371	4865	8213
372	4878	8200
373	4889	8183
374	4902	8170
375	4914	8156
376	4928	8143
377	4940	8128
378	4953	8116
379	4965	8101
380	4977	8086
381	4989	8072
382	5001	8056
383	5013	8043
384	5026	8028
385	5037	8013
386	5049	7998
387	5062	7985
388	5076	7973
389	5091	7963
390	5108	7956
391	5120	7941
392	5132	7926
393	5145	7914
394	5158	7900
395	5172	7889
396	5184	7874
397	5196	7860
398	5207	7844
399	5220	7830
400	5232	7816
401	5243	7800
402	5256	7786
403	5270	7774
404	5283	7761
405	5294	7745
406	5305	7729
407	5322	7722
408	5336	7711
409	5351	7701
410	5368	7693
411	5379	7677
412	5391	7663
413	5404	7650
414	5417	7636
415	5429	7622
416	5442	7609
417	5454	7595
418	5467	7581
419	5479	7566
420	5491	7551
421	5502	7536
422	5514	7522
423	5525	7506
424	5537	7492
425	5550	7478
426	5561	7462
427	5578	7455
428	5594	7446
429	5609	7436
430	5620	7420
431	5632	7405
432	5643	7390
433	5654	7374
434	5667	7361
435	5679	7346
436	5692	7333
437	5703	7317
438	5714	7302
439	5726	7288
440	5739	7275
441	5752	7261
442	5770	7255
443	5782	7241
444	5794	7226
445	5806	7212
446	5819	7200
447	5837	7192
448	5854	7184
449	5865	7169
450	5877	7154
451	5889	7139
452	5900	7124
453	5915	7114
454	5927	7100
455	5940	7086
456	5952	7072
457	5965	7059
458	5977	7045
459	5989	7031
460	6001	7016
461	6014	7003
462	6025	6988
463	6035	6972
464	6048	6959
465	6061	6945
466	6076	6935
467	6092	6925
468	6107	6915
469	6118	6899
470	6129	6884
471	6141	6870
472	6154	6857
473	6170	6847
474	6182	6833
475	6195	6820
476	6208	6806
477	6221	6793
478	6233	6779
479	6245	6766
480	6258	6752
481	6270	6739
482	6281	6724
483	6294	6710
484	6314	6704
485	6333	6698
486	6350	6690
487	6364	6676
488	6375	6662
489	6387	6648
490	6399	6633
491	6411	6620
492	6423	6606
493	6436	6593
494	6448	6578
495	6461	6565
496	6472	6550
497	6484	6536
498	6495	6521
499	6508	6508
500	6520	6494
501	6532	6480
502	6547	6468
503	6560	6456
504	6576	6446
505	6592	6435
506	6605	6423
507	6617	6409
508	6630	6395
509	6642	6382
510	6654	6368
511	6667	6354
512	6679	6341
513	6692	6327
514	6705	6314
515	6717	6301
516	6728	6286
517	6740	6271
518	6754	6259
519	6766	6245
520	6779	6232
521	6791	6219
522	6811	6212
523	6828	6203
524	6842	6191
525	6856	6178
526	6869	6165
527	6882	6152
528	6894	6138
529	6908	6126
530	6919	6111
531	6930	6096
532	6942	6083
533	6955	6069
534	6967	6055
535	6980	6042
536	6990	6027
537	7003	6014
538	7015	6000
539	7027	5986
540	7039	5972
541	7053	5960
542	7068	5948
543	7084	5938
544	7097	5925
545	7109	5911
546	7120	5896
547	7131	5882
548	7144	5869
549	7157	5856
550	7170	5843
551	7181	5828
552	7194	5815
553	7206	5801
554	7217	5787
555	7229	5773
556	7244	5761
557	7258	5749
558	7270	5735
559	7281	5721
560	7294	5708
561	7310	5697
562	7326	5687
563	7342	5676
564	7354	5662
565	7367	5649
566	7379	5635
567	7391	5621
568	7403	5607
569	7415	5594
570	7429	5582
571	7441	5568
572	7457	5557
573	7469	5543
574	7481	5529
575	7492	5515
576	7505	5502
577	7519	5489
578	7530	5475
579	7542	5461
580	7558	5451
581	7575	5440
582	7591	5430
583	7603	5416
584	7616	5403
585	7627	5388
586	7639	5375
587	7650	5360
588	7661	5346
589	7674	5333
590	7686	5319
591	7699	5306
592	7710	5291
593	7722	5278
594	7734	5264
595	7746	5251
596	7761	5239
597	7772	5225
598	7786	5212
599	7799	5199
600	7814	5187
601	7830	5176
602	7844	5164
603	7857	5151
604	7869	5137
605	7882	5124
606	7895	5111
607	7908	5099
608	7921	5085
609	7934	5072
610	7945	5058
611	7957	5045
612	7971	5032
613	7983	5018
614	7995	5005
615	8007	4991
616	8018	4977
617	8030	4964
618	8045	4952
619	8061	4940
620	8077	4929
621	8092	4918
622	8103	4903
623	8117	4891
624	8129	4877
625	8142	4864
626	8156	4852
627	8168	4838
628	8180	4825
629	8192	4811
630	8204	4798
631	8217	4784
632	8230	4772
633	8242	4758
634	8256	4745
635	8269	4732
636	8281	4719
637	8300	4709
638	8315	4697
639	8333	4687
640	8348	4675
641	8359	4661
642	8372	4648
643	8384	4634
644	8396	4621
645	8409	4608
646	8421	4594
647	8434	4581
648	8446	4567
649	8456	4553
650	8468	4540
651	8481	4527
652	8493	4513
653	8504	4499
654	8515	4485
655	8527	4471
656	8539	4458
657	8552	4445
658	8567	4433
659	8585	4423
660	8599	4410
661	8610	4396
662	8621	4382
663	8634	4369
664	8645	4355
665	8657	4341
666	8669	4328
667	8681	4315
668	8694	4301
669	8704	4287
670	8717	4274
671	8728	4260
672	8740	4246
673	8752	4233
674	8763	4219
675	8774	4205
676	8785	4191
677	8799	4179
678	8813	4166
679	8828	4154
680	8842	4142
681	8853	4128
682	8864	4114
683	8876	4101
684	8889	4087
685	8900	4074
686	8912	4060
687	8926	4048
688	8939	4034
689	8950	4021
690	8962	4007
691	8974	3994
692	8989	3982
693	9001	3968
694	9011	3954
695	9023	3941
696	9034	3927
697	9051	3916
698	9069	3905
699	9082	3892
700	9094	3879
701	9106	3865
702	9117	3852
703	9129	3838
704	9141	3825
705	9152	3811
706	9164	3798
707	9177	3784
708	9188	3771
709	9199	3757
710	9209	3743
711	9220	3729
712	9233	3716
713	9246	3703
714	9257	3689
715	9267	3675
716	9284	3664
717	9299	3652
718	9318	3641
719	9328	3627
720	9340	3614
721	9350	3600
722	9360	3586
723	9372	3572
724	9384	3559
725	9395	3546
726	9406	3532
727	9417	3518
728	9428	3505
729	9439	3491
730	9451	3477
731	9461	3464
732	9472	3450
733	9484	3437
734	9495	3423
735	9506	3409
736	9517	3396
737	9528	3382
738	9541	3370
739	9559	3358
740	9574	3346
741	9585	3333
742	9597	3319
743	9607	3305
744	9619	3292
745	9630	3279
746	9641	3265
747	9653	3252
748	9663	3238
749	9674	3224
750	9686	3211
751	9696	3197
752	9706	3184
753	9717	3170
754	9728	3156
755	9739	3143
756	9752	3130
757	9762	3116
758	9774	3103
759	9794	3093
760	9811	3081
761	9825	3068
762	9836	3055
763	9847	3041
764	9859	3028
765	9869	3014
766	9880	3001
767	9891	2988
768	9903	2975
769	9917	2962
770	9929	2949
771	9938	2935
772	9950	2922
773	9961	2908
774	9971	2895
775	9983	2881
776	9994	2868
777	10005	2854
778	10016	2841
779	10027	2828
780	10042	2816
781	10056	2803
782	10073	2791
783	10085	2778
784	10096	2765
785	10107	2751
786	10118	2738
787	10129	2725
788	10141	2712
789	10151	2698
790	10163	2685
791	10173	2671
792	10184	2658
793	10194	2645
794	10207	2632
795	10217	2618
796	10230	2605
797	10242	2592
798	10253	2579
799	10263	2565
800	10277	2553
801	10295	2541
802	10312	2530
803	10328	2517
804	10339	2504
805	10349	2491
806	10360	2477
807	10372	2464
808	10383	2451
809	10394	2438
810	10405	2424
811	10415	2411
812	10426	2398
813	10436	2384
814	10447	2371
815	10458	2358
816	10469	2344
817	10480	2331
818	10491	2318
819	10502	2305
820	10514	2292
821	10524	2279
822	10538	2266
823	10557	2255
824	10573	2242
825	10584	2229
826	10596	2216
827	10607	2203
828	10617	2190
829	10628	2176
830	10639	2163
831	10650	2150
832	10660	2137
833	10672	2124
834	10682	2110
835	10693	2097
836	10703	2084
837	10714	2071
838	10726	2058
839	10739	2045
840	10751	2032
841	10761	2019
842	10773	2006
843	10787	1993
844	10802	1981
845	10818	1969
846	10828	1956
847	10839	1942
848	10849	1929
849	10861	1916
850	10872	1903
851	10882	1890
852	10894	1877
853	10904	1864
854	10917	1851
855	10929	1838
856	10940	1825
857	10950	1812
858	10962	1799
859	10972	1786
860	10984	1773
861	10994	1760
862	11006	1747
863	11016	1734
864	11029	1721
865	11044	1709
866	11061	1696
867	11074	1684
868	11086	1671
869	11096	1658
870	11107	1645
871	11117	1631
872	11129	1619
873	11141	1606
874	11152	1593
875	11163	1580
876	11174	1567
877	11185	1554
878	11196	1541
879	11208	1528
880	11219	1515
881	11230	1502
882	11244	1489
883	11254	1476
884	11266	1464
885	11281	1451
886	11294	1438
887	11310	1426
888	11324	1413
889	11334	1400
890	11346	1388
891	11358	1375
892	11369	1362
893	11380	1349
894	11391	1336
895	11401	1323
896	11411	1310
897	11423	1297
898	11433	1284
899	11444	1271
900	11455	1258
901	11466	1245
902	11476	1232
903	11488	1219
904	11498	1207
905	11509	1194
906	11521	1181
907	11537	1168
908	11552	1156
909	11564	1143
910	11575	1130
911	11586	1118
912	11598	1105
913	11610	1092
914	11621	1079
915	11632	1066
916	11644	1053
917	11655	1041
918	11665	1028
919	11676	1015
920	11687	1002
921	11699	989
922	11709	976
923	11721	964
924	11731	951
925	11742	938
926	11752	925
927	11766	912
928	11782	900
929	11799	888
930	11812	875
931	11824	862
932	11834	849
933	11845	837
934	11855	824
935	11866	811
936	11877	798
937	11888	785
938	11900	773
939	11910	760
940	11924	747
941	11935	734
942	11945	722
943	11956	709
944	11968	696
945	11978	683
946	11988	670
947	12000	658
948	12013	645
949	12031	633
950	12049	620
951	12062	608
952	12073	595
953	12086	582
954	12097	570
955	12108	557
956	12120	544
957	12131	531
958	12143	519
959	12153	506
960	12164	493
961	12176	480
962	12187	468
963	12199	455
964	12211	442
965	12225	430
966	12235	417
967	12246	404
968	12256	392
969	12269	379
970	12286	366
971	12304	354
972	12316	341
973	12327	329
974	12338	316
975	12350	303
976	12360	290
977	12371	278
978	12382	265
979	12392	252
980	12403	240
981	12414	227
982	12426	214
983	12436	202
984	12446	189
985	12458	176
986	12469	164
987	12480	151
988	12491	138
989	12501	126
990	12512	113
991	12528	101
992	12543	88
993	12558	75
994	12569	63
995	12580	50
996	12591	37
997	12603	25
998	12613	12
999	12623	0
