iter	MultiRMSE
336	0.769962523
337	0.7669768666
338	0.764051943
339	0.7612336146
340	0.7580553413
341	0.7544195331
342	0.751799146
343	0.749625137
344	0.7466988306
345	0.7451588846
346	0.7419388882
347	0.7395525126
348	0.7361718539
349	0.7341091186
350	0.7301592677
351	0.7279617889
352	0.72467017
353	0.7221045052
354	0.7197689843
355	0.7174039651
356	0.7163022792
357	0.713905453
358	0.7113347063
359	0.7085300045
360	0.7074109363
361	0.7038526193
362	0.7025226266
363	0.700876243
364	0.6991888141
365	0.6965490317
366	0.6950896498
367	0.6937918873
368	0.691176739
369	0.6896156462
370	0.6880243155
371	0.6856120969
372	0.6837614663
373	0.6814576696
374	0.6793303357
375	0.6774679117
376	0.6758091437
377	0.6726644942
378	0.6708833068
379	0.6682089927
380	0.6666689726
381	0.663315924
382	0.6613446995
383	0.658531822
384	0.6561702249
385	0.6548168708
386	0.6529881737
387	0.6503622787
388	0.6476027813
389	0.6454444305
390	0.6442189421
391	0.6422769738
392	0.640677689
393	0.6393696792
394	0.6372047819
395	0.6353710785
396	0.6334783026
397	0.6313291147
398	0.6291471553
399	0.6271861396
400	0.6248627208
401	0.6232447675
402	0.620962293
403	0.6187274154
404	0.6165446041
405	0.6150655726
406	0.6139109242
407	0.6119709756
408	0.6102873052
409	0.6084910091
410	0.606858069
411	0.6046772482
412	0.6036404156
413	0.6018607152
414	0.6005937884
415	0.5989230353
416	0.5970634934
417	0.5955654719
418	0.5940138448
419	0.5929151363
420	0.5917413811
421	0.5903469215
422	0.5884840192
423	0.586544797
424	0.5855667822
425	0.5834875805
426	0.5821178415
427	0.5805614697
428	0.5790568777
429	0.5770418966
430	0.5759080403
431	0.5749943805
432	0.5736907634
433	0.5720010215
434	0.5705041176
435	0.5687944049
436	0.5678119137
437	0.5662492582
438	0.5649216844
439	0.5634361749
440	0.5611782238
441	0.5591183434
442	0.5571107687
443	0.5551352722
444	0.5536812036
445	0.5525494585
446	0.5510156972
447	0.5503793885
448	0.5492705977
449	0.5477407213
450	0.546820919
451	0.5456192991
452	0.5446450063
453	0.5438232869
454	0.5425712171
455	0.5407791768
456	0.5400903793
457	0.5383904981
458	0.5371116536
459	0.5355741084
460	0.5337978298
461	0.5323285306
462	0.5312098191
463	0.5295753889
464	0.5283995324
465	0.5275357112
466	0.5259376995
467	0.5243365867
468	0.5229669093
469	0.5219384481
470	0.5205522973
471	0.5194253469
472	0.5185272704
473	0.516641049
474	0.5152791782
475	0.5141093772
476	0.5133970566
477	0.5119526757
478	0.5103903582
479	0.5090159292
480	0.5082969628
481	0.5072715712
482	0.5057075587
483	0.5040284152
484	0.5027688476
485	0.5015587944
486	0.5005340448
487	0.4991836118
488	0.4981594769
489	0.4966301145
490	0.4960085031
491	0.4951679835
492	0.4941015238
493	0.4929394393
494	0.4916715506
495	0.4910224671
496	0.4903743591
497	0.488676544
498	0.4878827275
499	0.486731882
500	0.4852715374
501	0.4845614134
502	0.4832564534
503	0.4819433521
504	0.4806780017
505	0.4799536146
506	0.4785250962
507	0.4776824393
508	0.4769889053
509	0.4758371808
510	0.4745623599
511	0.4731031923
512	0.4717064117
513	0.4703509467
514	0.4693972984
515	0.468683659
516	0.4676494465
517	0.4667818541
518	0.4662440666
519	0.465314627
520	0.4646007388
521	0.4637585049
522	0.4629120416
523	0.4623603417
524	0.46103268
525	0.4602408962
526	0.4596798339
527	0.4589085657
528	0.4582783185
529	0.4578051951
530	0.4572583002
531	0.455934645
532	0.4554678543
533	0.4546028694
534	0.4537271227
535	0.4525275805
536	0.4517425464
537	0.4509507513
538	0.4500042691
539	0.4485383467
540	0.4476340063
541	0.4465783933
542	0.445069654
543	0.4444164023
544	0.4431827946
545	0.4427414698
546	0.4420362799
547	0.4414332409
548	0.4406159704
549	0.4397267368
550	0.4386771296
551	0.4377748093
552	0.437101052
553	0.4361854955
554	0.4354683908
555	0.4347898912
556	0.4337592012
557	0.4326111777
558	0.4320332093
559	0.4312473537
560	0.4301701825
561	0.4290429242
562	0.4283080401
563	0.427790955
564	0.4264828124
565	0.4258335042
566	0.4250977097
567	0.4240060857
568	0.4234776056
569	0.4228161754
570	0.4221878624
571	0.4216424792
572	0.4211375013
573	0.4201805896
574	0.419412054
575	0.4188989296
576	0.4176162205
577	0.4170022121
578	0.415958576
579	0.4151844658
580	0.4146352644
581	0.4140306849
582	0.4134909741
583	0.4129787906
584	0.4122977439
585	0.4115042719
586	0.4105715995
587	0.4098963924
588	0.4088736516
589	0.4076290027
590	0.4069757884
591	0.4063399895
592	0.4055728422
593	0.4048429819
594	0.4037064832
595	0.4029487402
596	0.4022035532
597	0.4015928745
598	0.4008111668
599	0.4001386531
600	0.399219368
601	0.3986004276
602	0.397886472
603	0.397570825
604	0.3965939273
605	0.395597069
606	0.3949189673
607	0.3945213507
608	0.3935128237
609	0.3927456261
610	0.3914953651
611	0.3908525357
612	0.3899150795
613	0.388618609
614	0.3876771551
615	0.3868820595
616	0.3863935685
617	0.385964854
618	0.3851462264
619	0.3846879503
620	0.3842512819
621	0.3832564677
622	0.3826313101
623	0.3818941087
624	0.3809477992
625	0.3801463129
626	0.3796287818
627	0.3787723952
628	0.3783125023
629	0.3777887977
630	0.3773842727
631	0.3765556515
632	0.3757794896
633	0.3749007336
634	0.3739043455
635	0.3732847967
636	0.3727638043
637	0.3721345169
638	0.3716880998
639	0.3711459929
640	0.3704731608
641	0.3698098046
642	0.3690454377
643	0.3685515174
644	0.367966143
645	0.3673936428
646	0.3669039988
647	0.3663604427
648	0.3658140621
649	0.3654415801
650	0.364579688
651	0.3639354661
652	0.363128027
653	0.3628028789
654	0.3620806967
655	0.361473052
656	0.3610411198
657	0.3605859234
658	0.3602361045
659	0.3598876163
660	0.3591641324
661	0.3586121915
662	0.358224224
663	0.3577017315
664	0.3571975001
665	0.3565934527
666	0.3559015775
667	0.3555255551
668	0.3550145566
669	0.3545574685
670	0.353748152
671	0.3531485187
672	0.3525157075
673	0.3519409891
674	0.3515503212
675	0.3509106773
676	0.3503704023
677	0.3499671255
678	0.3496682505
679	0.3491681642
680	0.348685397
681	0.3482526453
682	0.3475808458
683	0.3470489692
684	0.3467195785
685	0.3462163413
686	0.3458685783
687	0.3451051741
688	0.3445440115
689	0.3440599805
690	0.3437367215
691	0.3432807806
692	0.3429873335
693	0.342317311
694	0.3419942465
695	0.3415621115
696	0.3411346352
697	0.3404689718
698	0.3400036873
699	0.3397522357
700	0.3392442815
701	0.3386212691
702	0.3381337419
703	0.3377249581
704	0.3371036424
705	0.3366035311
706	0.3362057405
707	0.3355781964
708	0.3351683022
709	0.3346722681
710	0.3343171942
711	0.3339713768
712	0.3333356335
713	0.3328948235
714	0.3322985559
715	0.3315577267
716	0.3307563287
717	0.3301514729
718	0.3296645935
719	0.3292076364
720	0.328703475
721	0.3280041808
722	0.3275033547
723	0.3270516248
724	0.3266826288
725	0.3263517556
726	0.32599975
727	0.3254046775
728	0.3250537912
729	0.3246723441
730	0.3244474345
731	0.3239972928
732	0.323756448
733	0.323180433
734	0.3227798919
735	0.3224043865
736	0.3220293092
737	0.3216809485
738	0.3212899147
739	0.3210806062
740	0.3205964875
741	0.3200780037
742	0.3195758239
743	0.3188623235
744	0.318256078
745	0.3175997867
746	0.3172425509
747	0.3167208471
748	0.3162789435
749	0.3158646365
750	0.3151739923
751	0.3148659983
752	0.3143278645
753	0.3138077903
754	0.3133734639
755	0.312910472
756	0.3123263536
757	0.3117990694
758	0.3114367649
759	0.3111753639
760	0.3108472858
761	0.3102917079
762	0.3100283792
763	0.3098341754
764	0.3092358764
765	0.308657565
766	0.3082748702
767	0.3076402809
768	0.3073425729
769	0.3069061299
770	0.3066160944
771	0.3061936525
772	0.3058128355
773	0.3053386102
774	0.3050915233
775	0.3045670045
776	0.3039191227
777	0.3035103146
778	0.3031921165
779	0.302711571
780	0.3024486522
781	0.3020994372
782	0.3017150805
783	0.3013425065
784	0.301064568
785	0.3006914953
786	0.3004154364
787	0.2998955083
788	0.2995431874
789	0.2992317655
790	0.2988083277
791	0.2985909558
792	0.2983895036
793	0.2978976034
794	0.2973820511
795	0.2971083351
796	0.2966119907
797	0.2963224777
798	0.2960028542
799	0.295707248
800	0.2953424543
801	0.2950539399
802	0.294737338
803	0.2942533229
804	0.2937953453
805	0.2934375107
806	0.2928838573
807	0.2925797217
808	0.2921354675
809	0.2916872038
810	0.2914251836
811	0.2912031447
812	0.2908306883
813	0.2905003255
814	0.2903052817
815	0.2899559902
816	0.2895909048
817	0.2891347323
818	0.2887469257
819	0.2885160552
820	0.2881212759
821	0.2876910161
822	0.2873854921
823	0.2869152028
824	0.286588409
825	0.2862854798
826	0.2858213373
827	0.2856145337
828	0.2851346162
829	0.2849461602
830	0.2846534095
831	0.2843389513
832	0.2839771925
833	0.2836342277
834	0.2833441486
835	0.2830751924
836	0.2828428083
837	0.2822889294
838	0.2819980319
839	0.281730684
840	0.2814771611
841	0.2809690001
842	0.2806365163
843	0.2801504669
844	0.2797673295
845	0.2794872927
846	0.2792160163
847	0.2789493341
848	0.2785914782
849	0.2782536737
850	0.2776243752
851	0.277363017
852	0.2768312247
853	0.2766577452
854	0.276387977
855	0.2761022486
856	0.2758509135
857	0.2755478349
858	0.2751827854
859	0.2749613828
860	0.2744997216
861	0.2742536305
862	0.2739315205
863	0.2735844869
864	0.2732243039
865	0.2728631341
866	0.2725039486
867	0.2721587063
868	0.2719802388
869	0.2716446605
870	0.2712957625
871	0.2709894761
872	0.2706443396
873	0.2703845633
874	0.2700279053
875	0.2696369017
876	0.269438829
877	0.2690665142
878	0.2686352142
879	0.2683694125
880	0.2680247472
881	0.2677340658
882	0.2673725314
883	0.2670974994
884	0.2668415307
885	0.2666028247
886	0.266330515
887	0.2659926535
888	0.2656983198
889	0.2654960039
890	0.2652704527
891	0.2650487284
892	0.2647008557
893	0.2644308851
894	0.2639721265
895	0.2637410748
896	0.2635957986
897	0.2631561776
898	0.2627587237
899	0.2623745018
900	0.2621368311
901	0.2619191637
902	0.2615568382
903	0.2613493281
904	0.2611915465
905	0.2607750655
906	0.2605849802
907	0.2601566696
908	0.2597693742
909	0.2595478473
910	0.2591188357
911	0.2587001997
912	0.2582608033
913	0.258076652
914	0.2576775314
915	0.2572762679
916	0.256920859
917	0.2567360476
918	0.2564069404
919	0.2561592265
920	0.2558142751
921	0.2554418655
922	0.2552180927
923	0.2549448253
924	0.2547000688
925	0.2543533544
926	0.2540640209
927	0.2537400687
928	0.2534848981
929	0.2530868004
930	0.2528260203
931	0.2525482534
932	0.2523289765
933	0.2520320291
934	0.251728466
935	0.2513555009
936	0.2510592465
937	0.2505768445
938	0.2503472274
939	0.2501270729
940	0.2499643614
941	0.2495529538
942	0.2492557209
943	0.2490073945
944	0.2486508264
945	0.24825444
946	0.248020965
947	0.2477085642
948	0.2472964097
949	0.2470491386
950	0.2467591718
951	0.2464486497
952	0.2461331075
953	0.2458376679
954	0.2456088555
955	0.245446917
956	0.2452052274
957	0.2448880417
958	0.2445574815
959	0.2443860797
960	0.2439750481
961	0.243597627
962	0.2434772821
963	0.2431622865
964	0.2430644779
965	0.2428181284
966	0.2426340192
967	0.2423893988
968	0.2420350701
969	0.2417792921
970	0.241564068
971	0.2413703637
972	0.2409470721
973	0.2407174705
974	0.2405280003
975	0.2401885824
976	0.2397755913
977	0.2394737804
978	0.2392912802
979	0.2390454176
980	0.2387919745
981	0.2385634015
982	0.2383896741
983	0.2381431254
984	0.2378941292
985	0.2375563867
986	0.2372498671
987	0.2370840652
988	0.2368718828
989	0.2365032487
990	0.2363525332
991	0.2361173691
992	0.2358717446
993	0.2354964807
994	0.2353175588
995	0.2350774614
996	0.2347874506
997	0.2345823175
998	0.2344160733
999	0.2341909417
