iter	Passed	Remaining
0	24	24370
1	36	18328
2	48	16013
3	60	14999
4	70	14109
5	80	13364
6	91	13007
7	103	12794
8	117	12965
9	131	12991
10	145	13060
11	157	12965
12	168	12767
13	178	12558
14	188	12410
15	199	12269
16	210	12148
17	220	12036
18	230	11920
19	240	11798
20	252	11761
21	263	11724
22	273	11636
23	285	11610
24	295	11531
25	306	11493
26	317	11430
27	327	11353
28	336	11254
29	346	11205
30	355	11120
31	370	11220
32	384	11263
33	399	11338
34	409	11296
35	419	11245
36	430	11195
37	442	11214
38	453	11177
39	463	11133
40	473	11083
41	484	11051
42	496	11041
43	507	11024
44	519	11022
45	529	10972
46	539	10939
47	549	10903
48	564	10961
49	576	10946
50	586	10907
51	599	10926
52	613	10969
53	628	11005
54	643	11048
55	655	11054
56	667	11037
57	677	11004
58	687	10962
59	698	10948
60	708	10904
61	719	10886
62	729	10849
63	739	10821
64	749	10780
65	760	10767
66	771	10741
67	782	10725
68	792	10693
69	804	10682
70	813	10645
71	823	10613
72	834	10591
73	843	10555
74	857	10571
75	873	10616
76	888	10649
77	900	10649
78	913	10644
79	924	10629
80	935	10612
81	946	10599
82	957	10579
83	969	10576
84	981	10563
85	992	10550
86	1004	10541
87	1014	10518
88	1028	10526
89	1039	10507
90	1050	10497
91	1059	10461
92	1070	10437
93	1079	10402
94	1087	10364
95	1100	10360
96	1113	10363
97	1127	10381
98	1143	10406
99	1153	10378
100	1162	10343
101	1172	10318
102	1181	10291
103	1191	10261
104	1202	10251
105	1218	10277
106	1237	10325
107	1252	10343
108	1264	10337
109	1273	10305
110	1285	10293
111	1294	10265
112	1305	10248
113	1316	10230
114	1327	10215
115	1337	10189
116	1349	10183
117	1362	10186
118	1378	10202
119	1392	10210
120	1403	10198
121	1414	10182
122	1425	10161
123	1434	10133
124	1446	10122
125	1457	10110
126	1468	10091
127	1478	10070
128	1487	10041
129	1499	10036
130	1509	10010
131	1520	9998
132	1530	9977
133	1541	9962
134	1555	9966
135	1565	9946
136	1574	9920
137	1585	9901
138	1596	9891
139	1610	9895
140	1626	9906
141	1638	9899
142	1649	9885
143	1658	9858
144	1667	9831
145	1676	9805
146	1685	9783
147	1697	9771
148	1707	9752
149	1716	9726
150	1727	9712
151	1738	9696
152	1750	9691
153	1762	9681
154	1771	9658
155	1781	9640
156	1791	9619
157	1802	9603
158	1811	9582
159	1820	9558
160	1831	9542
161	1841	9525
162	1855	9525
163	1868	9523
164	1883	9533
165	1895	9520
166	1907	9512
167	1915	9488
168	1926	9471
169	1937	9458
170	1947	9440
171	1956	9420
172	1969	9415
173	1979	9396
174	1990	9381
175	1999	9360
176	2010	9349
177	2022	9338
178	2032	9320
179	2044	9313
180	2054	9296
181	2065	9282
182	2074	9262
183	2085	9249
184	2099	9248
185	2113	9249
186	2128	9254
187	2142	9252
188	2151	9233
189	2162	9218
190	2171	9196
191	2181	9182
192	2192	9169
193	2205	9164
194	2216	9151
195	2226	9131
196	2236	9116
197	2247	9104
198	2258	9091
199	2267	9070
200	2278	9056
201	2288	9040
202	2298	9025
203	2309	9011
204	2320	8998
205	2330	8983
206	2342	8973
207	2355	8968
208	2370	8971
209	2384	8971
210	2396	8962
211	2407	8947
212	2417	8931
213	2426	8914
214	2437	8901
215	2449	8890
216	2458	8872
217	2469	8858
218	2479	8843
219	2490	8828
220	2501	8816
221	2510	8799
222	2520	8783
223	2531	8771
224	2543	8760
225	2554	8747
226	2563	8727
227	2571	8708
228	2581	8692
229	2592	8680
230	2608	8683
231	2624	8689
232	2636	8678
233	2647	8666
234	2657	8650
235	2667	8635
236	2678	8621
237	2688	8609
238	2697	8590
239	2708	8575
240	2719	8564
241	2728	8546
242	2739	8533
243	2748	8517
244	2760	8505
245	2769	8487
246	2778	8470
247	2789	8457
248	2798	8439
249	2808	8425
250	2818	8409
251	2830	8400
252	2844	8399
253	2858	8396
254	2873	8394
255	2885	8386
256	2895	8372
257	2906	8360
258	2916	8345
259	2927	8332
260	2938	8320
261	2950	8310
262	2960	8294
263	2969	8278
264	2979	8264
265	2989	8248
266	2998	8233
267	3011	8224
268	3021	8209
269	3032	8199
270	3044	8190
271	3055	8178
272	3066	8166
273	3076	8152
274	3089	8145
275	3102	8139
276	3118	8139
277	3130	8131
278	3143	8123
279	3154	8112
280	3163	8094
281	3173	8080
282	3184	8067
283	3194	8054
284	3204	8038
285	3214	8026
286	3224	8010
287	3235	7999
288	3245	7985
289	3255	7970
