iter	MultiRMSE
166	1.765363403
167	1.749406609
168	1.739548514
169	1.724056053
170	1.708554152
171	1.694427745
172	1.683344469
173	1.665977997
174	1.656481734
175	1.646540441
176	1.641282889
177	1.631987006
178	1.620117914
179	1.605977307
180	1.60129347
181	1.593575742
182	1.584390176
183	1.576076955
184	1.566553347
185	1.559823363
186	1.554239706
187	1.548379267
188	1.543609988
189	1.536040651
190	1.522967038
191	1.511844389
192	1.500176815
193	1.490352979
194	1.485655909
195	1.4809689
196	1.471258147
197	1.461240511
198	1.456229403
199	1.445959494
200	1.435463416
201	1.425279629
202	1.41416072
203	1.408061719
204	1.400723261
205	1.394527598
206	1.384505535
207	1.373937965
208	1.369556269
209	1.365714157
210	1.3567508
211	1.349472121
212	1.34009815
213	1.330284992
214	1.325438086
215	1.314844506
216	1.307484324
217	1.303426265
218	1.299736547
219	1.292721575
220	1.289906689
221	1.285707256
222	1.27829859
223	1.274131044
224	1.266776006
225	1.259447499
226	1.252815509
227	1.246415514
228	1.239996562
229	1.229892356
230	1.224005507
231	1.219630054
232	1.213992859
233	1.208103842
234	1.202463431
235	1.193011632
236	1.186029111
237	1.179834933
238	1.173657627
239	1.170533194
240	1.163058199
241	1.155265677
242	1.148048298
243	1.146054728
244	1.13947453
245	1.133699961
246	1.127726719
247	1.122205522
248	1.112944498
249	1.108715418
250	1.103756628
251	1.097287049
252	1.091304046
253	1.086337063
254	1.079638999
255	1.072188441
256	1.06747995
257	1.063934335
258	1.060740079
259	1.055184863
260	1.05102019
261	1.042222626
262	1.034819134
263	1.029390552
264	1.02636094
265	1.020514036
266	1.016819242
267	1.013740022
268	1.010059925
269	1.004754428
270	0.9992641341
271	0.9956463648
272	0.9925531292
273	0.9903223018
274	0.9860582668
275	0.9800048677
276	0.9762257844
277	0.9720656363
278	0.9671540034
279	0.9633729423
280	0.9571960534
281	0.9543818223
282	0.9492548835
283	0.9445836506
284	0.9399770338
285	0.9378034814
286	0.932289751
287	0.9277529481
288	0.9245127348
289	0.9215032806
290	0.9178821632
291	0.9145561098
292	0.9100359059
293	0.9053938321
294	0.9006322326
295	0.8976132611
296	0.8930482317
297	0.8905911534
298	0.8875252913
299	0.8842405545
300	0.8809001139
301	0.8771162756
302	0.8732749695
303	0.8714655073
304	0.8676400415
305	0.8640391597
306	0.8595880576
307	0.8566048997
308	0.8520688698
309	0.8473814733
310	0.8451799151
311	0.840860362
312	0.8384002356
313	0.8351051609
314	0.8326441104
315	0.8289667364
316	0.8257721139
317	0.8223262006
318	0.8187673136
319	0.8155273244
320	0.8119589311
321	0.8082752114
322	0.8055350313
323	0.8015373151
324	0.7980798855
325	0.7953146157
326	0.7927756177
327	0.789844359
328	0.7873176624
329	0.7857979554
330	0.7818430785
331	0.7785118222
332	0.7762026488
333	0.7735116863
334	0.771497014
335	0.7687843206
336	0.765811378
337	0.7629981026
338	0.7603662406
339	0.7584996838
340	0.7550108778
341	0.752551851
342	0.7499944811
343	0.7465977905
344	0.7430789474
345	0.7394305831
346	0.7375088169
347	0.734614251
348	0.730875455
349	0.7290496144
350	0.7262221475
351	0.7240732898
352	0.7218483123
353	0.7203075076
354	0.716763201
355	0.7130225854
356	0.7098432085
357	0.7080037266
358	0.7060469139
359	0.7043811575
360	0.7018035307
361	0.6994427831
362	0.6976039352
363	0.6948193223
364	0.6919486964
365	0.6889433105
366	0.687233341
367	0.6856378189
368	0.6832469393
369	0.681390741
370	0.6786519665
371	0.6774341073
372	0.6757709727
373	0.6743469152
374	0.6720714505
375	0.6706783187
376	0.6687296585
377	0.6665794925
378	0.6647311478
379	0.6623386605
380	0.659816536
381	0.6577028004
382	0.6565006376
383	0.6538145052
384	0.652222198
385	0.6502243461
386	0.6487067644
387	0.6463245813
388	0.6441481966
389	0.6419212771
390	0.6391043759
391	0.6367814689
392	0.6348722005
393	0.6321988539
394	0.6300081261
395	0.6280105698
396	0.6267505413
397	0.6244027628
398	0.6230020801
399	0.6196379403
400	0.6174018792
401	0.6151935826
402	0.6133392148
403	0.6120090731
404	0.6104383528
405	0.6087893276
406	0.6063870871
407	0.6052054745
408	0.602986968
409	0.6018715518
410	0.6004152321
411	0.5991922695
412	0.5975292929
413	0.5956994271
414	0.5939347916
415	0.5930887896
416	0.5909340469
417	0.5886601373
418	0.5875631767
419	0.5863576865
420	0.5844139803
421	0.5827637501
422	0.5812510847
423	0.5792143625
424	0.576651635
425	0.574678728
426	0.5726328274
427	0.5708785412
428	0.5697377961
429	0.5671488952
430	0.5654221239
431	0.5642190334
432	0.5630906576
433	0.5611918145
434	0.5601016331
435	0.5582461794
436	0.5560883388
437	0.5548468543
438	0.5539182252
439	0.5525872248
440	0.5511743375
441	0.5491663735
442	0.5473606218
443	0.545788319
444	0.5447980516
445	0.5438473499
446	0.5426744067
447	0.5407382148
448	0.5391563275
449	0.5377750249
450	0.5362340975
451	0.535383473
452	0.5339505693
453	0.5323246613
454	0.5313600606
455	0.5304233163
456	0.5297594926
457	0.5286906189
458	0.5277885948
459	0.526974362
460	0.52563574
461	0.5240318851
462	0.5227137404
463	0.5211445684
464	0.5197964787
465	0.5189727556
466	0.517665696
467	0.5160190826
468	0.5151547062
469	0.5142303932
470	0.5131321729
471	0.5117416225
472	0.5106785534
473	0.5096346627
474	0.5081355275
475	0.5066432641
476	0.5054786673
477	0.5042317214
478	0.5028194965
479	0.5012775357
480	0.4995043802
481	0.4988813968
482	0.4979618536
483	0.4965301927
484	0.4948319592
485	0.4935272321
486	0.4922443401
487	0.4907025125
488	0.4896134661
489	0.4890419663
490	0.4884504595
491	0.4873837737
492	0.486400326
493	0.4852249428
494	0.4844360048
495	0.4838272894
496	0.4829103708
497	0.4818176147
498	0.4802507668
499	0.4785590084
500	0.4771249651
501	0.4761535479
502	0.4753001831
503	0.4742569531
504	0.4732505166
505	0.4720142023
506	0.4710005058
507	0.4704394017
508	0.4697200259
509	0.469122263
510	0.4675727963
511	0.4666611588
512	0.4657639849
513	0.4645700231
514	0.4636262252
515	0.4624998323
516	0.461641805
517	0.4611160214
518	0.4601784985
519	0.4593992371
520	0.4584753706
521	0.4574860426
522	0.4567219005
523	0.4561184067
524	0.4550065963
525	0.4542510009
526	0.4531469058
527	0.4518487349
528	0.4510374579
529	0.4502784567
530	0.4488835959
531	0.4481384182
532	0.4474265589
533	0.4458264081
534	0.4450100027
535	0.4444113674
536	0.4433225881
537	0.4422841131
538	0.4412555765
539	0.4399901507
540	0.4385907731
541	0.4376261505
542	0.4368449223
543	0.4360638751
544	0.4349960438
545	0.4344520479
546	0.4336774268
547	0.4326432426
548	0.431651725
549	0.4309105545
550	0.4302668896
551	0.4296345909
552	0.4292151228
553	0.4285650088
554	0.4278423667
555	0.4270218674
556	0.42600247
557	0.4254664634
558	0.4242190585
559	0.4230060407
560	0.4222949637
561	0.421342756
562	0.4205689857
563	0.4197258562
564	0.4188759302
565	0.4184638063
566	0.4178651859
567	0.4168438634
568	0.4162379693
569	0.4151331421
570	0.4138182359
571	0.4132728038
572	0.4120665631
573	0.4111684729
574	0.4103018176
575	0.4093403161
576	0.4088915692
577	0.407648237
578	0.4071814251
579	0.4065931473
580	0.4054556971
581	0.4044664613
582	0.4033854021
583	0.4024289235
584	0.4014322395
585	0.4008962751
586	0.4003201633
587	0.3995097346
588	0.3985599149
589	0.39796483
590	0.3968760567
591	0.3964789294
592	0.3954475987
593	0.3947274208
594	0.3942243568
595	0.3937237619
596	0.3928351762
597	0.3924169347
598	0.3919113599
599	0.3914144438
600	0.3908268484
601	0.3900866925
602	0.3892765516
603	0.3885917604
604	0.3880532188
605	0.3875258186
606	0.3864821663
607	0.3858423101
608	0.385279575
609	0.3847151083
610	0.3840624305
611	0.3831247555
612	0.3820808785
613	0.3814862371
614	0.380953702
615	0.3803542018
616	0.3799509373
617	0.3790103616
618	0.3783285182
619	0.377589961
620	0.3768483975
621	0.3758652123
622	0.3752435237
623	0.3748154613
624	0.3742478532
625	0.3734116081
626	0.3722095152
627	0.3714337016
628	0.3710055222
629	0.3703721333
630	0.3698450397
631	0.3692673696
632	0.3687317316
633	0.3681034362
634	0.3677469206
635	0.3669079596
636	0.3663300584
637	0.3658520761
638	0.365090303
639	0.3642209911
640	0.3639083732
641	0.3631156134
642	0.3621713468
643	0.3611523294
644	0.3604124271
645	0.3599285669
646	0.359111381
647	0.3584509824
648	0.3581982969
649	0.357468273
650	0.3568795021
651	0.3563134617
652	0.3559580106
653	0.3553325622
654	0.3544042234
655	0.3538064271
656	0.3530542552
657	0.3524254602
658	0.3516006706
659	0.3504808703
660	0.3498693643
661	0.3492292915
662	0.3487423911
663	0.3480485832
664	0.3475357598
665	0.3470347803
666	0.346304123
667	0.3457790537
668	0.3452147791
669	0.3447066948
670	0.3439669748
671	0.343380044
672	0.3426245355
673	0.3420953507
674	0.3414958602
675	0.3411862291
676	0.3407030895
677	0.3402244194
678	0.3398645084
679	0.3394640016
680	0.3391600922
681	0.3387217033
682	0.3383520214
683	0.3379102931
684	0.3375146231
685	0.3371107685
686	0.3365870686
687	0.3362405167
688	0.3356204388
689	0.3350834491
690	0.3347313162
691	0.3343130788
692	0.3336973443
693	0.3327584147
694	0.3324083124
695	0.3317432367
696	0.3310828561
697	0.3306237759
698	0.3303766217
699	0.330113285
700	0.3294405454
701	0.3289338028
702	0.328380354
703	0.3277388931
704	0.3274793823
705	0.3270502142
706	0.3264837557
707	0.3260530363
708	0.3255091281
709	0.3250485448
710	0.3245601943
711	0.3240698624
712	0.3238546533
713	0.3233502073
714	0.3229407805
715	0.3225423443
716	0.3221268079
717	0.3216455973
718	0.3210062763
719	0.3205509135
720	0.3201629472
721	0.319670537
722	0.3193210574
723	0.3188910586
724	0.3180187872
725	0.3177084129
726	0.3173401265
727	0.3168221387
728	0.316538585
729	0.3156988722
730	0.3153146824
731	0.3147316231
732	0.3143883113
733	0.3140769528
734	0.3138389542
735	0.3132741893
736	0.3125079023
737	0.3122648198
738	0.3118333409
739	0.3112857944
740	0.3108279922
741	0.3104297159
742	0.3101198787
743	0.3099047654
744	0.3094807327
745	0.3088328908
746	0.3084189228
747	0.3078132416
748	0.3075199764
749	0.3070346334
750	0.3064873384
751	0.3059130449
752	0.3053275928
753	0.3050331099
754	0.3048027366
755	0.3043271391
756	0.3040529022
757	0.3038175244
758	0.3031706982
759	0.3026717403
760	0.3021680613
761	0.3019390016
762	0.3016103129
763	0.3011648802
764	0.3008485904
765	0.3003563742
766	0.299840578
767	0.2993494427
768	0.2990377697
769	0.2986488523
770	0.2982741763
771	0.2979683072
772	0.2973632508
773	0.2968162378
774	0.2961516022
775	0.2957297577
776	0.2954805835
777	0.2949995968
778	0.2944839521
779	0.2940398031
780	0.2934193395
781	0.2930391161
782	0.292641379
783	0.2922911259
784	0.2919063047
785	0.2912062891
786	0.2908594085
787	0.2906203182
788	0.2901964653
789	0.2899527305
790	0.2895705415
791	0.2890877169
792	0.2887301544
793	0.2883889849
794	0.2880256899
795	0.287368805
796	0.2869429662
797	0.286612549
798	0.2863798946
799	0.2860309491
800	0.2857450398
801	0.2854820328
802	0.2848704261
803	0.2843599732
804	0.2838472642
805	0.2835128406
806	0.2831706798
807	0.2828315879
808	0.282427194
809	0.2821888539
810	0.2819463408
811	0.2816373352
812	0.2809583288
813	0.2806968573
814	0.2803438168
815	0.2799147877
816	0.2795297177
817	0.2790949726
818	0.2787478221
819	0.278418217
820	0.278151746
821	0.2779234769
822	0.2774865531
823	0.2771815723
824	0.2767203472
825	0.2763451137
826	0.2759316798
827	0.2755391782
828	0.2749367388
829	0.2746539308
830	0.2744287465
831	0.2741685162
832	0.2739293263
833	0.2732975117
834	0.2730637818
835	0.2727698939
836	0.2725401197
837	0.2722710688
838	0.2717282843
839	0.2714012934
840	0.2711300353
841	0.2706477486
842	0.2703136856
843	0.2700247072
844	0.2697449471
845	0.26933758
846	0.2689872817
847	0.2684432985
848	0.2680488276
849	0.2678162444
850	0.2674296639
851	0.2672233312
852	0.266887821
853	0.2665729935
854	0.2663344799
855	0.2660324415
856	0.2656562916
857	0.2650120938
858	0.2645168378
859	0.2642747534
860	0.2640215012
861	0.2637576155
862	0.2635105631
863	0.2632075485
864	0.2628907664
865	0.2626472947
866	0.2624258372
867	0.2621135404
868	0.2618907847
869	0.2614945493
870	0.2611561215
871	0.2608726453
872	0.2607008805
873	0.2602745755
874	0.2598076795
875	0.2595599241
876	0.2592208905
877	0.2589546563
878	0.2587015315
879	0.2583460832
880	0.2581341471
881	0.257778396
882	0.2574283687
883	0.257261065
884	0.2568740941
885	0.2565325206
886	0.2562315077
887	0.2559900186
888	0.2555630946
889	0.2553901153
890	0.2551943908
891	0.2549049636
892	0.2545438255
893	0.25424036
894	0.2540142425
895	0.2537038163
896	0.253303452
897	0.25303434
898	0.2526419299
899	0.2524575014
900	0.2521380501
901	0.2519497007
902	0.2517764171
903	0.2516250344
904	0.2512468485
905	0.2509179337
906	0.25060956
907	0.2504470128
908	0.2502486636
909	0.2499289226
910	0.2497047743
911	0.2494092283
912	0.249138156
913	0.2489071607
914	0.248705285
915	0.2485226094
916	0.2482566386
917	0.2479510133
918	0.24781714
919	0.2475540944
920	0.2471023148
921	0.2468641464
922	0.2465066144
923	0.2462848943
924	0.2458799848
925	0.2453886711
926	0.2451694664
927	0.2448492113
928	0.2445855208
929	0.24421942
930	0.2439426733
931	0.2438085793
932	0.2436456122
933	0.2434020577
934	0.2430377592
935	0.2428397891
936	0.2426477173
937	0.2423794609
938	0.2421142602
939	0.2417984645
940	0.2414653708
941	0.241275383
942	0.240974865
943	0.2407540845
944	0.2405515802
945	0.2402823844
946	0.2401343786
947	0.2399188381
948	0.2395498061
949	0.2392499536
950	0.238911813
951	0.2386575288
952	0.2384294776
953	0.2383247056
954	0.2381160318
955	0.2378578479
956	0.2376679529
957	0.2374171063
958	0.2371232493
959	0.2367794638
960	0.236558027
961	0.2363207795
962	0.2359455267
963	0.2355809717
964	0.2354002478
965	0.2351997414
966	0.2349189329
967	0.2347110602
968	0.234355335
969	0.2341419875
970	0.2338680471
971	0.2335910709
972	0.2333727267
973	0.2330602261
974	0.2329210265
975	0.2326623949
976	0.232447452
977	0.2321458642
978	0.2320120089
979	0.2318235608
980	0.2316149782
981	0.2314668448
982	0.2312064171
983	0.2309955995
984	0.2308328386
985	0.2307008044
986	0.2304239002
987	0.230209003
988	0.2299630931
989	0.2295519085
990	0.229295686
991	0.2291770332
992	0.2289050403
993	0.2286081612
994	0.2283840866
995	0.2281964606
996	0.227986974
997	0.2277986608
998	0.2274628696
999	0.2272218572
