iter	MultiRMSE
447	0.5317932681
448	0.5306124473
449	0.5293605875
450	0.5282109661
451	0.5268942161
452	0.5253199924
453	0.5242809504
454	0.5232570043
455	0.5211163179
456	0.519566968
457	0.5183148586
458	0.5164166812
459	0.5153028283
460	0.5139717217
461	0.5125732164
462	0.511463243
463	0.5103697966
464	0.5095310485
465	0.5081448777
466	0.5066753485
467	0.5050575054
468	0.503611312
469	0.5022903236
470	0.5017854433
471	0.5010643626
472	0.4993679299
473	0.4985583931
474	0.4974687307
475	0.4956834397
476	0.4940915309
477	0.49252199
478	0.4911089605
479	0.4896281638
480	0.488505111
481	0.4873067628
482	0.4862339675
483	0.4848779525
484	0.4834210668
485	0.4817896318
486	0.481146936
487	0.4804587077
488	0.4787356294
489	0.4776008338
490	0.4763846442
491	0.4756332498
492	0.4747878508
493	0.4739117891
494	0.4725575854
495	0.4715917821
496	0.4706991364
497	0.4701176579
498	0.4687858594
499	0.4675378859
500	0.4659551555
501	0.4649194151
502	0.4635865946
503	0.4621689097
504	0.460979585
505	0.4599852793
506	0.4591744912
507	0.4585843595
508	0.457531316
509	0.4567625557
510	0.455974089
511	0.454763184
512	0.4538408524
513	0.4528501855
514	0.4519728385
515	0.4509056297
516	0.449974445
517	0.4491378574
518	0.4479853928
519	0.4469974408
520	0.4459637624
521	0.4447696275
522	0.4441467669
523	0.4432559287
524	0.4420601447
525	0.441156636
526	0.4403385632
527	0.4392968847
528	0.438029743
529	0.4372106547
530	0.4364910147
531	0.4351379689
532	0.4346159818
533	0.4338887742
534	0.4324889384
535	0.4317329502
536	0.4307584512
537	0.4298210607
538	0.4292724804
539	0.4287738514
540	0.427527925
541	0.4258792385
542	0.4251591197
543	0.4243306228
544	0.4230879925
545	0.4220646256
546	0.4210038976
547	0.4202276481
548	0.4192285686
549	0.4184167489
550	0.4175862038
551	0.4169502203
552	0.415998323
553	0.4153401489
554	0.4146202015
555	0.4136135455
556	0.412871922
557	0.4119785855
558	0.4112663219
559	0.4101668643
560	0.4095181437
561	0.4089113034
562	0.4079798054
563	0.4065490786
564	0.405312173
565	0.4046547576
566	0.4040881348
567	0.4032069556
568	0.4024863179
569	0.401586175
570	0.4008304558
571	0.4001620987
572	0.3997638775
573	0.3991177063
574	0.3983677205
575	0.3975915345
576	0.3965833502
577	0.3954833917
578	0.3948223672
579	0.3940920996
580	0.3934552909
581	0.3925843759
582	0.3916688415
583	0.3907241636
584	0.390419404
585	0.3897824602
586	0.3890284931
587	0.3883335638
588	0.3878058546
589	0.3873603064
590	0.386824903
591	0.3857579252
592	0.3846546406
593	0.3841589549
594	0.3836129423
595	0.3830957204
596	0.3821569194
597	0.3817456008
598	0.3809276115
599	0.3802537587
600	0.3796733655
601	0.3787040731
602	0.3782491977
603	0.3776158567
604	0.3772739787
605	0.3768847477
606	0.3762045246
607	0.3755648456
608	0.3748784861
609	0.3741425677
610	0.373060179
611	0.3725261899
612	0.3716344427
613	0.3712919696
614	0.3706844132
615	0.3698075747
616	0.3690710614
617	0.3683393686
618	0.3678829159
619	0.3669943994
620	0.3663970944
621	0.3659078021
622	0.3655190333
623	0.3646742994
624	0.3639136448
625	0.3633587764
626	0.3625359721
627	0.3621661629
628	0.3617640027
629	0.3614177452
630	0.3607867755
631	0.3601915873
632	0.3596929306
633	0.3591150597
634	0.358348135
635	0.3576166917
636	0.3571197054
637	0.3563948131
638	0.3555694683
639	0.3550415876
640	0.3546574273
641	0.3542022755
642	0.353635062
643	0.3529566752
644	0.3524844858
645	0.3519717358
646	0.3513545147
647	0.3509353282
648	0.3503406834
649	0.3497377973
650	0.3492930456
651	0.3487885002
652	0.3482979884
653	0.3476795514
654	0.3472615916
655	0.3464252175
656	0.345942181
657	0.3453034016
658	0.3448719842
659	0.3444236455
660	0.3436675118
661	0.3432509015
662	0.342936181
663	0.3424823864
664	0.341556834
665	0.3409533852
666	0.3404824112
667	0.3398630353
668	0.3392431439
669	0.3389470227
670	0.3385083759
671	0.3377058888
672	0.3372323414
673	0.3366079302
674	0.3362294765
675	0.3353677865
676	0.3348943739
677	0.3345354728
678	0.3342813405
679	0.3337831935
680	0.3334003752
681	0.3330274226
682	0.3323266173
683	0.33166557
684	0.3311297038
685	0.3309203778
686	0.3303741509
687	0.3299780828
688	0.3296447199
689	0.3291957927
690	0.3288407853
691	0.3282765231
692	0.3274806924
693	0.3272291387
694	0.3267747827
695	0.3264715369
696	0.3258382314
697	0.3254459767
698	0.3251113821
699	0.3246677955
700	0.3242172203
701	0.3236542807
702	0.3230807097
703	0.3224533698
704	0.3220201934
705	0.3215792319
706	0.3213560733
707	0.3208441537
708	0.3205280876
709	0.3199990578
710	0.3196562633
711	0.3191735166
712	0.3187018246
713	0.3181744053
714	0.3178366324
715	0.3172328862
716	0.3169268318
717	0.3165737894
718	0.3161434056
719	0.3156723104
720	0.3152393495
721	0.314965498
722	0.3142914052
723	0.313943225
724	0.3134083311
725	0.3129982311
726	0.3127113871
727	0.312394342
728	0.3120047032
729	0.3117172945
730	0.3112300236
731	0.3108550389
732	0.3104020937
733	0.3097909645
734	0.3093910965
735	0.3091620395
736	0.3087945498
737	0.3081604262
738	0.3078585433
739	0.3075132075
740	0.306977888
741	0.306475043
742	0.3062219848
743	0.3058218919
744	0.3054958899
745	0.3051223302
746	0.30473351
747	0.3042673372
748	0.3039817208
749	0.3036345228
750	0.3032927403
751	0.3027971692
752	0.3023822324
753	0.3020219639
754	0.301671284
755	0.3012621204
756	0.3008162832
757	0.3005119908
758	0.300060763
759	0.2996883508
760	0.2993743776
761	0.298723515
762	0.2983104617
763	0.2979212735
764	0.2972063579
765	0.2966639197
766	0.2962833529
767	0.2958801496
768	0.2956428376
769	0.2950707125
770	0.2946562686
771	0.294431533
772	0.2940055882
773	0.2934612449
774	0.2927552921
775	0.2924423696
776	0.2920179262
777	0.2912796942
778	0.2905508875
779	0.2899858991
780	0.2892986459
781	0.2888896727
782	0.2886637586
783	0.2883614413
784	0.2881225505
785	0.2873825301
786	0.2872203674
787	0.2869807145
788	0.2866175769
789	0.2863098232
790	0.285939812
791	0.285630477
792	0.2850797107
793	0.2848094428
794	0.2844583945
795	0.2841617785
796	0.2839145439
797	0.2835596649
798	0.2829310478
799	0.2825050516
800	0.2822414791
801	0.2817283937
802	0.2812772056
803	0.2807527827
804	0.2803325
805	0.2799927428
806	0.2796474048
807	0.2789574622
808	0.2785344909
809	0.2780476538
810	0.2776561342
811	0.2774424858
812	0.2772155067
813	0.2768609265
814	0.2766587164
815	0.2762748993
816	0.2760074522
817	0.2755887842
818	0.2751334768
819	0.2748416092
820	0.2746452984
821	0.274384383
822	0.2740267367
823	0.2736862044
824	0.2733810336
825	0.2729566218
826	0.272751217
827	0.2725761012
828	0.2723528145
829	0.2721285293
830	0.271783587
831	0.2714175097
832	0.2710367715
833	0.2706151924
834	0.2703333416
835	0.2698047982
836	0.2694224963
837	0.2691888578
838	0.2688119869
839	0.2685727898
840	0.2680302559
841	0.2677733993
842	0.2674741593
843	0.2671714979
844	0.2667846388
845	0.2665272342
846	0.266278568
847	0.2659057854
848	0.2656361677
849	0.265233551
850	0.2647979239
851	0.2644972884
852	0.2642853148
853	0.2640203536
854	0.2637166663
855	0.2634015262
856	0.2630475946
857	0.262804953
858	0.2625066336
859	0.2622403335
860	0.2619938467
861	0.2617037429
862	0.2615113332
863	0.2612869129
864	0.2606080621
865	0.260383069
866	0.2602601394
867	0.2600652976
868	0.2597751811
869	0.2593015811
870	0.2590714025
871	0.258736811
872	0.2585465397
873	0.2584080198
874	0.2580692398
875	0.2575985619
876	0.257175109
877	0.2569005499
878	0.256605049
879	0.2561554664
880	0.2559169648
881	0.2555826934
882	0.2551851202
883	0.2549208876
884	0.2547099934
885	0.2544662867
886	0.2542114341
887	0.2539303673
888	0.2536316764
889	0.253463329
890	0.2531278048
891	0.2528181994
892	0.2526348455
893	0.2524660516
894	0.2522570165
895	0.2520244796
896	0.2517134546
897	0.251389756
898	0.2511558962
899	0.2508816492
900	0.2505803839
901	0.2502657537
902	0.2499162493
903	0.2496662989
904	0.2492834134
905	0.24897925
906	0.2488220155
907	0.2486119124
908	0.2480322988
909	0.2478791454
910	0.2475476513
911	0.2472260327
912	0.2469742338
913	0.2467107426
914	0.2464072679
915	0.2461123153
916	0.2458855529
917	0.2457186572
918	0.2453003999
919	0.245074427
920	0.2448670137
921	0.2446108203
922	0.2442746538
923	0.2439036716
924	0.2434630708
925	0.2431392323
926	0.2426899305
927	0.2424979816
928	0.2422076829
929	0.2419880452
930	0.2418689473
931	0.2417146712
932	0.2415224375
933	0.2413181422
934	0.24102149
935	0.2408862333
936	0.240699873
937	0.2405188869
938	0.2401852716
939	0.2398384556
940	0.2395677436
941	0.2393341438
942	0.2391349424
943	0.2388210886
944	0.2386651631
945	0.2384372535
946	0.2381531455
947	0.237878101
948	0.2376786524
949	0.2373772091
950	0.2369471632
951	0.2367246158
952	0.2363842046
953	0.2361773538
954	0.2360003347
955	0.2357116465
956	0.2354522811
957	0.2351872348
958	0.23477387
959	0.2344997335
960	0.2342395536
961	0.2340886855
962	0.2338814376
963	0.2335545371
964	0.2332679993
965	0.2328961543
966	0.2326118391
967	0.2323553544
968	0.2320836535
969	0.231922351
970	0.2317566584
971	0.2313934196
972	0.2310255884
973	0.2308666261
974	0.2307071088
975	0.2305064886
976	0.2302763139
977	0.2299994461
978	0.2297879075
979	0.2295744047
980	0.2293808563
981	0.2291676816
982	0.2289548385
983	0.2286266087
984	0.2283741357
985	0.2281554758
986	0.2278365917
987	0.2277297848
988	0.2275220591
989	0.2272350967
990	0.2268205301
991	0.2264685598
992	0.2261989164
993	0.2260005464
994	0.2258069105
995	0.2253671974
996	0.2252298674
997	0.2249729252
998	0.2245759317
999	0.2243804837
