iter	MultiRMSE
436	0.5543961299
437	0.55258296
438	0.5508784741
439	0.5493507052
440	0.5483330982
441	0.5468955735
442	0.5454162502
443	0.5438266601
444	0.5424870468
445	0.5416524443
446	0.5395974252
447	0.5376950522
448	0.5367447469
449	0.5356485637
450	0.5346897157
451	0.5335137467
452	0.5319891588
453	0.5306227871
454	0.5291512178
455	0.527512441
456	0.5263063481
457	0.5246634053
458	0.5237864432
459	0.5224623065
460	0.5211203023
461	0.5202136407
462	0.5185863908
463	0.5170443881
464	0.5162008415
465	0.5149304421
466	0.513025338
467	0.5109562126
468	0.5090727806
469	0.5079543204
470	0.5064575153
471	0.5055883395
472	0.5039454343
473	0.5031848274
474	0.501150796
475	0.4999254804
476	0.4990793465
477	0.4975623302
478	0.4966731578
479	0.4951521329
480	0.4939208593
481	0.4927813511
482	0.4913603496
483	0.4895767596
484	0.4883952754
485	0.4876522939
486	0.4864148533
487	0.4852850496
488	0.4838483902
489	0.4823068292
490	0.4814314129
491	0.4807801562
492	0.479634772
493	0.4786034987
494	0.4778353195
495	0.4771453759
496	0.4760885958
497	0.4750346862
498	0.473909788
499	0.4728271923
500	0.4716435197
501	0.4709986132
502	0.4704006298
503	0.4697317897
504	0.468536603
505	0.4674366659
506	0.46575477
507	0.4649280546
508	0.4639679391
509	0.463077567
510	0.4623062418
511	0.461574201
512	0.4608119979
513	0.4595208557
514	0.4587843397
515	0.4578199003
516	0.4565439875
517	0.4555878533
518	0.4548407423
519	0.453730088
520	0.4528679735
521	0.4520078483
522	0.4508383148
523	0.4500048744
524	0.4492013397
525	0.4482078551
526	0.4473113245
527	0.4465798229
528	0.4459289561
529	0.4447632889
530	0.4435731099
531	0.4423782859
532	0.4414665801
533	0.4410268097
534	0.4403885918
535	0.4394071654
536	0.4385501155
537	0.4371804129
538	0.4364927312
539	0.4355371756
540	0.4343697717
541	0.4338239206
542	0.4325880679
543	0.4316151604
544	0.4307021628
545	0.4301381084
546	0.4294216372
547	0.4284460059
548	0.42767974
549	0.4267502888
550	0.4261777267
551	0.4257061058
552	0.4250958191
553	0.4244507544
554	0.4239468323
555	0.4234094174
556	0.4228793128
557	0.4213183737
558	0.4204920525
559	0.4196650976
560	0.4189977269
561	0.4181655748
562	0.4170435465
563	0.4167455145
564	0.4155259143
565	0.4147118346
566	0.4140110997
567	0.4130082764
568	0.4126371253
569	0.411561943
570	0.411074032
571	0.4101087992
572	0.4095854769
573	0.4088687475
574	0.4079983628
575	0.4071588178
576	0.4065909017
577	0.4055643489
578	0.4051198207
579	0.4044786676
580	0.4038240646
581	0.4030995187
582	0.402175909
583	0.401293135
584	0.4003910969
585	0.39977985
586	0.3993576903
587	0.3985039469
588	0.397834199
589	0.3970654388
590	0.3965736735
591	0.3955067441
592	0.3945461296
593	0.3936092738
594	0.3927469125
595	0.3919935881
596	0.3911754823
597	0.3904812343
598	0.3897737558
599	0.3892899578
600	0.3888796969
601	0.388084871
602	0.3877102452
603	0.3870847336
604	0.3862871725
605	0.385548427
606	0.3849819911
607	0.3843271396
608	0.3837626888
609	0.3832077695
610	0.3825471439
611	0.3822899567
612	0.3819467528
613	0.3811709937
614	0.3807734722
615	0.3801077217
616	0.3794447042
617	0.3784553386
618	0.3777417744
619	0.377102938
620	0.3766868629
621	0.3762208812
622	0.3755064025
623	0.3751109824
624	0.3742584305
625	0.3737634407
626	0.3732637864
627	0.372723284
628	0.3723243794
629	0.3717704706
630	0.3711894545
631	0.3702541553
632	0.3695979641
633	0.3690403793
634	0.3683014202
635	0.3677032475
636	0.3669877159
637	0.3665651382
638	0.3659805675
639	0.3654955039
640	0.3651265928
641	0.3647431103
642	0.36434165
643	0.3636411865
644	0.3631137362
645	0.3624530391
646	0.361910117
647	0.3613689791
648	0.3610017675
649	0.3600637451
650	0.3596114241
651	0.359109622
652	0.3586049679
653	0.3581266187
654	0.357585608
655	0.3567976746
656	0.3562503721
657	0.3558013665
658	0.3553460222
659	0.3548307282
660	0.3542525926
661	0.3537467579
662	0.352927766
663	0.3523393101
664	0.3519418022
665	0.3514645833
666	0.3508406365
667	0.3500801187
668	0.3495990175
669	0.3490711264
670	0.3484370434
671	0.3478733797
672	0.3474457368
673	0.346725483
674	0.3464293042
675	0.3459688463
676	0.3452274403
677	0.3448568233
678	0.3440139838
679	0.3434308492
680	0.3428751752
681	0.3421189344
682	0.34177
683	0.3414218211
684	0.3409979527
685	0.3404296599
686	0.3398237471
687	0.3392254775
688	0.3390091162
689	0.3385374522
690	0.3379825235
691	0.3375978523
692	0.337352273
693	0.3370051854
694	0.3362772661
695	0.3357869982
696	0.3354824701
697	0.3347426061
698	0.334111155
699	0.3337856092
700	0.3333257205
701	0.3329125635
702	0.3322314565
703	0.331860559
704	0.3315176977
705	0.3309201933
706	0.3299703002
707	0.3291632903
708	0.3288575948
709	0.3285592336
710	0.3282566989
711	0.3276208019
712	0.327011271
713	0.3264280253
714	0.3258554275
715	0.32551415
716	0.3245571838
717	0.32375854
718	0.3231642506
719	0.3226624707
720	0.3222527637
721	0.3219409323
722	0.3214827014
723	0.3212446496
724	0.3205667138
725	0.3200244494
726	0.3194134159
727	0.3188786496
728	0.3184666576
729	0.3181209245
730	0.3176382889
731	0.3173281279
732	0.3169097296
733	0.3162799629
734	0.3158662834
735	0.3152827103
736	0.3147947924
737	0.3144612836
738	0.3140867502
739	0.313704055
740	0.3133738556
741	0.3127508019
742	0.3122654108
743	0.312014604
744	0.3115964271
745	0.3112389639
746	0.3109365664
747	0.3107128169
748	0.3104050623
749	0.3097367274
750	0.3093989769
751	0.3090685124
752	0.308663599
753	0.3081572048
754	0.3077568129
755	0.3072416097
756	0.3069476816
757	0.3064896545
758	0.3061782975
759	0.3059151864
760	0.305659908
761	0.3051263796
762	0.3047022705
763	0.304384439
764	0.3039574269
765	0.3033440124
766	0.3030680007
767	0.3028289057
768	0.3021553054
769	0.3015740807
770	0.3011951531
771	0.3007279258
772	0.300121967
773	0.2995494699
774	0.299053194
775	0.2985890049
776	0.298139716
777	0.2977314735
778	0.2972612164
779	0.29686522
780	0.2965893557
781	0.2963615865
782	0.2958583682
783	0.2954594103
784	0.2951227029
785	0.2947279812
786	0.2944945298
787	0.2939725512
788	0.2934685528
789	0.2930978366
790	0.2927157563
791	0.2922684314
792	0.2918448079
793	0.2914707744
794	0.2910802982
795	0.2908349522
796	0.2905310552
797	0.2903341554
798	0.2900612846
799	0.289616593
800	0.2891733702
801	0.2888143402
802	0.2881973136
803	0.287793231
804	0.2875567741
805	0.2873020603
806	0.2870597078
807	0.2866609419
808	0.2863119404
809	0.2859540114
810	0.2857010744
811	0.2853610424
812	0.2851143662
813	0.2845397021
814	0.2842581934
815	0.2839311584
816	0.2835919174
817	0.2834132974
818	0.2830658536
819	0.2828349195
820	0.282630471
821	0.2821818446
822	0.2816817052
823	0.2811172322
824	0.2808470336
825	0.2806396173
826	0.2801785738
827	0.2796365594
828	0.2791225459
829	0.2787883811
830	0.2785783825
831	0.2782380312
832	0.2776931041
833	0.2771858608
834	0.2768826639
835	0.2765681514
836	0.2762204611
837	0.275847292
838	0.275649504
839	0.2753901153
840	0.2750757853
841	0.2746443493
842	0.2743378852
843	0.2740161606
844	0.2736536026
845	0.273307247
846	0.2727776111
847	0.2724966774
848	0.2721655431
849	0.2718549177
850	0.2716555686
851	0.2714409915
852	0.2711576255
853	0.2707410531
854	0.2703827951
855	0.2701456275
856	0.2697620649
857	0.269522197
858	0.2691667236
859	0.2687407981
860	0.2684786188
861	0.2679985675
862	0.2678332345
863	0.2675219208
864	0.2671391529
865	0.2668570313
866	0.2665185583
867	0.2661809266
868	0.2658846383
869	0.265644437
870	0.2653456938
871	0.2649805608
872	0.2647423712
873	0.2643908193
874	0.2640214666
875	0.2634512238
876	0.2630343376
877	0.2627752696
878	0.2624409249
879	0.2620957034
880	0.261763706
881	0.2615278062
882	0.2611824433
883	0.2608660792
884	0.260624765
885	0.2603428656
886	0.2600069417
887	0.2596766823
888	0.2592210236
889	0.2588854826
890	0.2586528341
891	0.2584396974
892	0.2580915047
893	0.2578903061
894	0.2576213921
895	0.2574969505
896	0.257282267
897	0.2568770465
898	0.2566172944
899	0.2564240183
900	0.2559821359
901	0.2557200235
902	0.2553248286
903	0.255145569
904	0.2548947057
905	0.2546864586
906	0.2545347583
907	0.2542505335
908	0.2540127519
909	0.2537471541
910	0.2534250342
911	0.2531042617
912	0.2527515399
913	0.2525284705
914	0.2522995029
915	0.25192968
916	0.2515663211
917	0.2510650707
918	0.2506139883
919	0.2502190204
920	0.2500478746
921	0.2498988505
922	0.2496328133
923	0.2492611768
924	0.2488340209
925	0.2485806664
926	0.2483944423
927	0.2480063244
928	0.2477209849
929	0.2474286945
930	0.2471955454
931	0.2469538711
932	0.2466946353
933	0.2464942977
934	0.2462425108
935	0.245826811
936	0.2456115766
937	0.2451792712
938	0.2450065338
939	0.2448219859
940	0.2445044564
941	0.2442923141
942	0.2439890232
943	0.2437595666
944	0.2434816386
945	0.243263929
946	0.2429922643
947	0.2427535734
948	0.2423796546
949	0.2421719984
950	0.2417809399
951	0.2415435912
952	0.2413879894
953	0.2412703238
954	0.2408639912
955	0.2406255361
956	0.2404405434
957	0.2400368197
958	0.2399211325
959	0.2398107446
960	0.2395805436
961	0.2392201382
962	0.2389710729
963	0.2386821759
964	0.2385221846
965	0.2382792357
966	0.2378945836
967	0.2376430895
968	0.2373361968
969	0.2370510894
970	0.2368710332
971	0.2364631325
972	0.2362434535
973	0.2361155542
974	0.2357687889
975	0.2354340416
976	0.235187374
977	0.235081981
978	0.2349070543
979	0.2347061572
980	0.2344930303
981	0.234240511
982	0.2338251089
983	0.2336936072
984	0.2333330799
985	0.233144179
986	0.2329560219
987	0.2325164861
988	0.2322476304
989	0.232071288
990	0.2317749456
991	0.2314336426
992	0.231289434
993	0.2309873484
994	0.2305399003
995	0.2303268244
996	0.2300522828
997	0.2297922188
998	0.2295301475
999	0.2292613426
