iter	RMSE
236	0.1291245346
237	0.1290806136
238	0.129032759
239	0.1289839038
240	0.1289565697
241	0.1288295738
242	0.1288111752
243	0.1287441686
244	0.1286676129
245	0.1285339656
246	0.1284274793
247	0.1283928429
248	0.1283512622
249	0.1282155915
250	0.1281504429
251	0.1281019671
252	0.1280508393
253	0.1280059025
254	0.1279762772
255	0.1279500943
256	0.1278370273
257	0.127804765
258	0.1276862777
259	0.1276416955
260	0.1276002424
261	0.1275519996
262	0.1275052665
263	0.1274163894
264	0.1273539522
265	0.1273319086
266	0.1272617656
267	0.1271874817
268	0.1271795106
269	0.1271351992
270	0.1269794432
271	0.1269178886
272	0.1268599184
273	0.1267874834
274	0.1267397308
275	0.1266474513
276	0.1265593178
277	0.1265296107
278	0.1264701468
279	0.1264320179
280	0.126330137
281	0.1263239278
282	0.1262568901
283	0.1261225146
284	0.1260802052
285	0.1259779479
286	0.1259330333
287	0.1258888269
288	0.1257897473
289	0.1257543143
290	0.1256466776
291	0.1256347972
292	0.1255009955
293	0.1254186768
294	0.1254116022
295	0.1254046667
296	0.1253258635
297	0.1253191331
298	0.1253133601
299	0.1252581824
300	0.125199764
301	0.1251025207
302	0.1249987034
303	0.1249601937
304	0.1249538294
305	0.124864267
306	0.1248229566
307	0.1247038636
308	0.1247004821
309	0.1246186107
310	0.1245519862
311	0.124444375
312	0.1243868998
313	0.1242681713
314	0.1241922213
315	0.1241171351
316	0.1241120775
317	0.1240523833
318	0.1239832704
319	0.1239280407
320	0.1239252193
321	0.1239222058
322	0.1238131693
323	0.1236807968
324	0.1236750607
325	0.1235500233
326	0.1234948603
327	0.1234774744
328	0.1234468362
329	0.1234168567
330	0.1233742283
331	0.1232916833
332	0.123286166
333	0.1231776383
334	0.1231756069
335	0.1231293731
336	0.1230752152
337	0.1230070569
338	0.1229411028
339	0.1228691023
340	0.1228642804
341	0.1227964719
342	0.1227440389
343	0.1226642644
344	0.1225821304
345	0.1224790038
346	0.1223764455
347	0.1222729448
348	0.1221997692
349	0.1221646264
350	0.1221609967
351	0.1220666986
352	0.1220400369
353	0.1219459142
354	0.1218211297
355	0.1216968343
356	0.1215859847
357	0.1215043468
358	0.1214512632
359	0.1213387267
360	0.1213347736
361	0.1212580829
362	0.121151391
363	0.1211486686
364	0.1210272264
365	0.120985796
366	0.1209014526
367	0.1208045466
368	0.1207592959
369	0.1206503182
370	0.1206447637
371	0.1205305603
372	0.120469741
373	0.1204143762
374	0.1203488717
375	0.1202139989
376	0.1201529315
377	0.1200755151
378	0.1199813398
379	0.1199394908
380	0.1198701945
381	0.1198088287
382	0.1197416355
383	0.1196979646
384	0.1196953829
385	0.1196929809
386	0.1195715129
387	0.1194729298
388	0.1194453272
389	0.1194421784
390	0.1193927827
391	0.11935449
392	0.119332919
393	0.1193308438
394	0.1193002115
395	0.1192110363
396	0.11920928
397	0.11910504
398	0.1190506681
399	0.1190465672
400	0.1190230809
401	0.1189178837
402	0.1188762579
403	0.1188178641
404	0.1187165002
405	0.1186013156
406	0.1185462919
407	0.1185413011
408	0.1185059183
409	0.1185007181
410	0.1184175762
411	0.1183939957
412	0.1183501804
413	0.1183199205
414	0.1182680048
415	0.1182643229
416	0.1181719083
417	0.1180845744
418	0.1180304568
419	0.1179369221
420	0.1178490279
421	0.1178453981
422	0.1178433665
423	0.1177570648
424	0.1176673314
425	0.1176187959
426	0.1175439142
427	0.1174491957
428	0.1174290556
429	0.1174271605
430	0.117366657
431	0.1173028577
432	0.1172800774
433	0.117198913
434	0.1171705529
435	0.117166458
436	0.1171038421
437	0.1171017749
438	0.1170351876
439	0.1170339564
440	0.1169617606
441	0.1169343317
442	0.1168876365
443	0.1168060854
444	0.1167180216
445	0.1167162427
446	0.1165967288
447	0.1165115159
448	0.1164369393
449	0.1164026778
450	0.1163241093
451	0.1162696925
452	0.1162664194
453	0.1161666637
454	0.1160836594
455	0.1160043853
456	0.1159609426
457	0.1159467045
458	0.115910156
459	0.1158556817
460	0.1158502987
461	0.1158063104
462	0.1157178415
463	0.1156606981
464	0.1156310903
465	0.115628136
466	0.1155112777
467	0.1153935854
468	0.1153632779
469	0.1153596974
470	0.115358293
471	0.115270877
472	0.1151814247
473	0.1151275857
474	0.1150571516
475	0.1150555335
476	0.1150228849
477	0.1149412758
478	0.1148935881
479	0.1148760423
480	0.1148097896
481	0.1147302886
482	0.114648375
483	0.1146128867
484	0.1145505252
485	0.1144787447
486	0.1144188352
487	0.1143678115
488	0.1143114882
489	0.1142277488
490	0.1142247613
491	0.1141575259
492	0.1141561029
493	0.1141180884
494	0.1141167728
495	0.1140700907
496	0.1140337649
497	0.1139538818
498	0.1138519557
499	0.1137472133
500	0.1137445775
501	0.1137427894
502	0.1136613479
503	0.1136576309
504	0.1136297459
505	0.1136273513
506	0.1135964138
507	0.1135952241
508	0.1135302314
509	0.113528623
510	0.1134931517
511	0.1134165124
512	0.1133303658
513	0.1132525218
514	0.113211546
515	0.1131580277
516	0.1131222051
517	0.1130677511
518	0.1129644568
519	0.1129619231
520	0.1129596783
521	0.1129567528
522	0.1128458636
523	0.112844578
524	0.1127424428
525	0.112688417
526	0.1126333598
527	0.1125768657
528	0.1125120977
529	0.1124246436
530	0.1123670939
531	0.1123492877
532	0.112302041
533	0.1122093074
534	0.1122072459
535	0.1121646423
536	0.1120651688
537	0.1120226489
538	0.1119366431
539	0.1119182123
540	0.1118840481
541	0.1118504109
542	0.1118027021
543	0.1117269784
544	0.1116520625
545	0.1115945862
546	0.111504081
547	0.1114187875
548	0.1114176277
549	0.111405734
550	0.1113232133
551	0.111259716
552	0.1112232016
553	0.1111767298
554	0.111097721
555	0.1110389164
556	0.1110367186
557	0.1110070787
558	0.1109800366
559	0.1109153978
560	0.1108210237
561	0.1107809536
562	0.1107504873
563	0.1106864457
564	0.1106085125
565	0.1105705493
566	0.1105419218
567	0.1104997603
568	0.1104110154
569	0.1103655128
570	0.1103054687
571	0.1102345728
572	0.1101447726
573	0.110079034
574	0.1100385814
575	0.1099545629
576	0.109868414
577	0.1098674128
578	0.1097986672
579	0.109783882
580	0.1097365618
581	0.109654148
582	0.1095704656
583	0.1095366233
584	0.1094709898
585	0.1094703514
586	0.1094693726
587	0.1093803003
588	0.1093076174
589	0.1092890382
590	0.1092404332
591	0.1092025062
592	0.1091253638
593	0.1090966898
594	0.1090045859
595	0.1089942694
596	0.1089623358
597	0.1089264479
598	0.1088570079
599	0.1087908744
600	0.1087422211
601	0.108663663
602	0.1086509198
603	0.108633165
604	0.1086322998
605	0.1085680322
606	0.1085024426
607	0.1085015385
608	0.1084826665
609	0.1084287846
610	0.108386279
611	0.1083262906
612	0.1082625774
613	0.1082164005
614	0.1081554794
615	0.108095823
616	0.1080211007
617	0.1079904652
618	0.1079223378
619	0.1079213929
620	0.1078617475
621	0.1078144025
622	0.1078135774
623	0.1077789062
624	0.1077057956
625	0.1076498016
626	0.1075827101
627	0.1075297109
628	0.1074963074
629	0.1074216596
630	0.107383789
631	0.1073031406
632	0.1073005715
633	0.1072224049
634	0.1072216996
635	0.1071308581
636	0.1071165354
637	0.1070924897
638	0.1070706913
639	0.1070448939
640	0.1069949509
641	0.1069772834
642	0.1069096549
643	0.1069087361
644	0.1068917511
645	0.1068152491
646	0.1067497905
647	0.1066623039
648	0.1065821847
649	0.1065731488
650	0.1065380764
651	0.1064776006
652	0.1064097868
653	0.1064062934
654	0.1063553588
655	0.1063021556
656	0.1062463008
657	0.1061788131
658	0.1061763065
659	0.1061381436
660	0.1061237421
661	0.1060889698
662	0.1060341875
663	0.1060013883
664	0.1059294755
665	0.1058795987
666	0.1058775246
667	0.1058121765
668	0.1057452868
669	0.1057443657
670	0.1056962109
671	0.1056192297
672	0.1055748137
673	0.1055014533
674	0.1054399204
675	0.1053851113
676	0.1053677215
677	0.1052990331
678	0.1052294343
679	0.1051740928
680	0.1051537907
681	0.1051025319
682	0.1050655829
683	0.1050134547
684	0.1050002362
685	0.1049415658
686	0.1049406502
687	0.1049296649
688	0.1048785944
689	0.1048277658
690	0.104779162
691	0.1046966308
692	0.1046484004
693	0.1045863692
694	0.1045471085
695	0.1045075328
696	0.1044508945
697	0.1044363296
698	0.1043993023
699	0.1043853381
700	0.1043138905
701	0.1042474988
702	0.104191425
703	0.1041051292
704	0.1041021098
705	0.1040582469
706	0.1040577279
707	0.1040551738
708	0.1040376743
709	0.1039649707
710	0.1039188038
711	0.1038693849
712	0.1038233618
713	0.1037711413
714	0.1036980339
715	0.1036649465
716	0.1036622307
717	0.1036262328
718	0.1035926065
719	0.1035264329
720	0.1034967884
721	0.1034820597
722	0.1034482095
723	0.1034240161
724	0.1033413245
725	0.1033143721
726	0.1032753598
727	0.103274476
728	0.1032080867
729	0.1031683962
730	0.1031209269
731	0.1031136223
732	0.1030328488
733	0.102981225
734	0.1029499179
735	0.1028852294
736	0.1028672094
737	0.1028555443
738	0.1027788559
739	0.1027430398
740	0.1026776621
741	0.1026487112
742	0.1026049984
743	0.1025400785
744	0.1025383661
745	0.1025025697
746	0.1024613419
747	0.1024148957
748	0.1023655581
749	0.1023430097
750	0.102291622
751	0.1022908604
752	0.1022631491
753	0.1022497974
754	0.1021881397
755	0.1021016602
756	0.1020257274
757	0.1019949794
758	0.1018997503
759	0.1018751169
760	0.1017986999
761	0.1017523065
762	0.1017511319
763	0.1017063977
764	0.1016839257
765	0.101641587
766	0.1015871403
767	0.1015856656
768	0.1015517548
769	0.1015357668
770	0.1015081422
771	0.1014572106
772	0.1013975674
773	0.1013726984
774	0.101352497
775	0.1012805411
776	0.1012291224
777	0.1011787012
778	0.1011436084
779	0.1010829239
780	0.1010705233
781	0.1010132303
782	0.1009290811
783	0.1008728027
784	0.100828796
785	0.1007535607
786	0.1007450781
787	0.1006956226
788	0.1006823603
789	0.1006080956
790	0.1005938519
791	0.1005560736
792	0.1005184366
793	0.1005178849
794	0.1004784599
795	0.1004270018
796	0.1003986583
797	0.1003920803
798	0.1003593069
799	0.1002968897
800	0.1002506735
801	0.1002090047
802	0.1001769301
803	0.1001468473
804	0.1000499017
805	0.1000113889
806	0.09998062145
807	0.09992412049
808	0.09990242272
809	0.09988378584
810	0.0998562986
811	0.09981311208
812	0.09974147399
813	0.09967897119
814	0.0996324818
815	0.09958686283
816	0.09958168354
817	0.09956452943
818	0.09955945125
819	0.09949161066
820	0.09946414155
821	0.0994407673
822	0.09940670041
823	0.09935817517
824	0.09930635575
825	0.09926477558
826	0.09918845336
827	0.09911775137
828	0.09903581052
829	0.09897433298
830	0.09889559909
831	0.09886532436
832	0.0988227879
833	0.09878735037
834	0.09872416825
835	0.0986968876
836	0.09862254183
837	0.09858391255
838	0.09853893068
839	0.0985378339
840	0.09852955091
841	0.09850125429
842	0.09845766627
843	0.09843030519
844	0.09842934135
845	0.09842833437
846	0.0983687199
847	0.09829718983
848	0.09827975598
849	0.09821599633
850	0.09816477701
851	0.09812997744
852	0.09811918273
853	0.09810101077
854	0.0980578779
855	0.09801247451
856	0.09797932496
857	0.09794850361
858	0.09791757691
859	0.09786210033
860	0.09782933732
861	0.09779366815
862	0.09774671977
863	0.09769544913
864	0.09765428045
865	0.09760612899
866	0.09757058861
867	0.09753808979
868	0.09752576524
869	0.09750240441
870	0.09744103469
871	0.09740013452
872	0.09736295185
873	0.09734068446
874	0.09730391741
875	0.09726794189
876	0.09720829469
877	0.09711602834
878	0.0970751436
879	0.09707456223
880	0.09705769204
881	0.09699760073
882	0.09696550128
883	0.09692623822
884	0.09685824559
885	0.09682710944
886	0.09677077744
887	0.09668933094
888	0.09668373796
889	0.09667244785
890	0.09666179924
891	0.09661331972
892	0.09658383588
893	0.09655518827
894	0.0965138933
895	0.09651246567
896	0.09644760018
897	0.09639263884
898	0.09634574451
899	0.09633163543
900	0.09631828878
901	0.09631734671
902	0.09628544289
903	0.09626690155
904	0.09624862222
905	0.09619612534
906	0.09616603555
907	0.09616476471
908	0.09614062673
909	0.09612941048
910	0.09612336973
911	0.09612184866
912	0.09609617946
913	0.09607507171
914	0.09604147368
915	0.09603295914
916	0.09596854255
917	0.09592979789
918	0.09589715253
919	0.09586138323
920	0.09582922435
921	0.09577530082
922	0.09567968394
923	0.09563661533
924	0.09560063874
925	0.09558919011
926	0.09554555618
927	0.09554323347
928	0.0955080841
929	0.09546178997
930	0.09542857246
931	0.09537008832
932	0.09527158024
933	0.09519802395
934	0.09517231808
935	0.09511076387
936	0.09505772983
937	0.09502749263
938	0.09499203427
939	0.09492461625
940	0.09488985074
941	0.09486129436
942	0.09479801402
943	0.09476491222
944	0.09476124133
945	0.09472295755
946	0.09464427527
947	0.09459946259
948	0.0945385687
949	0.09451473478
950	0.09444927013
951	0.09439214851
952	0.09434065239
953	0.09429413778
954	0.09428723654
955	0.09425963728
956	0.09421049314
957	0.09416638815
958	0.09408261066
959	0.0940586198
960	0.09395497364
961	0.09394865191
962	0.09392203138
963	0.0939216333
964	0.09390887119
965	0.09390715751
966	0.09388592471
967	0.09384210966
968	0.09382562379
969	0.09380740583
970	0.09375316696
971	0.09371909826
972	0.09369843072
973	0.09366220201
974	0.09363682005
975	0.09361610415
976	0.09355259574
977	0.0935226239
978	0.09350028801
979	0.09343062884
980	0.09342567567
981	0.09338469846
982	0.09336829109
983	0.09336789074
984	0.09333727565
985	0.09330698208
986	0.0932805038
987	0.09328005595
988	0.0932091974
989	0.09315721085
990	0.09312485337
991	0.09308831497
992	0.09305119694
993	0.09301250727
994	0.09294172939
995	0.09289728688
996	0.09285321287
997	0.0928106663
998	0.092810074
999	0.0927681955
